Time_ID,Hour,Minute
552,1400,58
1424,700,16
764,500,04
555,1800,58
1365,1500,19
71,1100,28
841,1100,09
810,1800,04
216,1300,00
761,2000,33
971,1300,02
999,1800,02
170,300,06
523,800,05
232,2100,00
2,200,33
376,2000,23
1169,1600,09
1008,1800,43
883,2200,01
144,200,31
158,1600,32
559,2200,21
1116,500,29
721,1800,41
446,2000,25
1304,2000,31
671,1600,24
160,500,11
804,1100,33
652,500,17
155,300,10
698,1600,22
677,1100,31
121,2100,47
319,300,33
1409,800,52
1253,200,41
1180,800,09
308,1900,20
985,200,47
34,000,03
819,400,41
1335,700,21
1316,200,57
783,000,13
822,000,11
494,1800,13
578,2200,56
1308,800,54
261,2100,35
1268,800,38
318,1100,40
1095,1300,47
901,800,11
1357,800,03
342,1300,41
1334,2200,36
104,1900,22
427,1000,50
132,000,05
74,2200,40
1,700,23
352,1700,05
724,1000,52
73,1700,58
14,1800,54
1314,800,13
934,1100,42
1167,1000,17
629,100,11
1075,1000,11
1370,1200,53
334,100,31
505,1200,36
1413,000,42
674,900,31
1007,1800,08
269,700,40
601,1200,32
1176,2100,21
361,200,55
258,1200,10
1070,1300,36
241,1200,30
581,1000,49
68,1700,09
1386,900,06
153,000,48
184,2000,46
141,1300,20
72,1000,22
1196,1800,24
1323,100,02
1227,800,58
1168,2200,44
747,100,04
885,600,47
594,2000,54
972,000,54
1074,1200,07
793,1000,38
585,1800,36
854,000,52
106,2000,58
920,1700,38
792,400,23
998,1700,54
1327,400,17
299,600,30
125,400,15
22,500,40
1099,1600,57
1130,1200,59
599,600,50
410,1900,43
817,1900,49
91,200,59
138,2300,04
480,900,10
1053,1500,57
11,1000,06
570,700,46
211,1900,00
188,1600,40
5,1500,00
418,500,54
1223,100,49
38,1500,20
970,2300,28
1366,600,01
1403,500,21
398,1400,50
857,1300,52
855,600,07
30,400,00
1144,500,56
481,1500,02
737,1500,49
848,100,43
917,2300,24
654,900,43
718,1900,17
1010,1400,26
1429,600,19
1062,2300,12
693,1400,11
889,1700,32
29,1400,30
714,2100,14
923,2300,52
734,100,29
765,1100,26
1379,1600,01
172,600,17
983,1500,36
622,1400,46
1205,2100,16
1133,2300,49
310,600,15
266,500,19
1086,000,39
117,1900,37
1297,700,29
672,300,55
830,200,27
362,700,50
1064,1100,19
234,1100,30
801,700,35
914,1100,36
653,700,33
1390,1600,14
