Date_ID,Day of Week,Month,Day,Year
462,Sunday,Mar,4,2012
463,Tuesday,Apr,7,2015
464,Tuesday,Dec,17,2013
465,Wednesday,Jul,8,2015
467,Friday,Sep,11,2015
468,Monday,Dec,1,2014
469,Tuesday,Jan,17,2012
470,Sunday,Dec,13,2015
471,Sunday,Jul,21,2013
472,Sunday,Jan,1,2012
473,Sunday,Apr,1,2012
474,Tuesday,Dec,18,2012
1067,Monday,May,13,2013
476,Thursday,Jan,9,2014
477,Sunday,May,19,2013
478,Friday,Jan,4,2013
479,Sunday,Aug,11,2013
480,Sunday,Aug,30,2015
481,Wednesday,Sep,4,2013
482,Monday,Feb,16,2015
483,Tuesday,May,20,2014
484,Tuesday,Aug,11,2015
485,Thursday,Aug,20,2015
486,Sunday,Feb,26,2012
487,Tuesday,Jun,10,2014
488,Wednesday,Oct,22,2014
489,Friday,Mar,28,2014
490,Monday,Oct,12,2015
491,Thursday,May,7,2015
492,Thursday,Mar,19,2015
493,Thursday,Nov,26,2015
494,Monday,Nov,3,2014
495,Sunday,Jun,1,2014
627,Friday,Nov,7,2014
497,Thursday,Nov,6,2014
499,Saturday,Sep,14,2013
500,Monday,Apr,21,2014
501,Thursday,Jan,10,2013
502,Monday,Mar,9,2015
503,Thursday,Sep,24,2015
504,Thursday,Nov,14,2013
505,Monday,Jul,2,2012
506,Saturday,May,18,2013
507,Tuesday,Jun,12,2012
508,Tuesday,Aug,13,2013
509,Friday,May,23,2014
510,Thursday,May,29,2014
1134,Friday,Apr,10,2015
512,Friday,Oct,17,2014
678,Wednesday,Mar,18,2015
513,Friday,Jul,31,2015
514,Thursday,Nov,20,2014
226,Sunday,Aug,4,2013
516,Friday,May,17,2013
517,Sunday,Sep,28,2014
518,Tuesday,Aug,26,2014
519,Wednesday,Aug,12,2015
520,Tuesday,Dec,11,2012
521,Sunday,Oct,18,2015
522,Wednesday,May,13,2015
523,Wednesday,Jun,25,2014
524,Monday,Nov,5,2012
525,Thursday,Oct,23,2014
526,Friday,Jun,26,2015
527,Saturday,Aug,29,2015
528,Thursday,May,14,2015
529,Wednesday,Sep,17,2014
530,Wednesday,May,7,2014
531,Monday,Jan,12,2015
532,Saturday,Nov,16,2013
533,Monday,Jan,6,2014
534,Sunday,Sep,13,2015
535,Friday,Feb,27,2015
536,Friday,Sep,27,2013
537,Friday,Jun,12,2015
538,Thursday,Nov,19,2015
539,Sunday,May,6,2012
540,Tuesday,Jan,31,2012
541,Monday,Nov,9,2015
542,Wednesday,Sep,25,2013
543,Monday,Oct,13,2014
544,Tuesday,Jan,3,2012
1319,Wednesday,Jul,2,2014
546,Tuesday,Mar,18,2014
547,Monday,May,5,2014
548,Friday,Oct,12,2012
549,Sunday,Apr,29,2012
550,Tuesday,Aug,4,2015
725,Saturday,Apr,6,2013
551,Friday,Aug,1,2014
225,Thursday,Dec,20,2012
552,Sunday,Mar,2,2014
553,Friday,Jun,8,2012
554,Friday,Mar,2,2012
555,Thursday,Nov,5,2015
556,Sunday,Apr,14,2013
557,Wednesday,Aug,26,2015
558,Monday,Nov,16,2015
559,Tuesday,Aug,19,2014
560,Friday,Jun,28,2013
1322,Friday,Mar,22,2013
562,Tuesday,May,26,2015
563,Monday,Dec,10,2012
564,Monday,Jun,22,2015
566,Wednesday,May,6,2015
567,Sunday,Apr,20,2014
568,Wednesday,Jan,7,2015
569,Wednesday,Jun,17,2015
570,Tuesday,Oct,7,2014
571,Monday,Jan,21,2013
572,Monday,Oct,19,2015
573,Saturday,Apr,28,2012
1356,Thursday,Aug,29,2013
574,Sunday,Oct,25,2015
575,Wednesday,Oct,8,2014
576,Monday,Oct,5,2015
