Location_ID,Xcoord,Ycoord,Latitude,Longitude
0,40.816476633,-73.90780368
1,40.8265177810001,-73.818432502
2,40.7302185550001,-73.813318825
3,40.7854032070001,-73.9462613749999
4,40.6770109220001,-73.898658982
5,40.7536316860001,-73.964579225
6,40.6274274410001,-73.920997923
7,40.664505085,-73.811123736
8,40.6749869720001,-73.945849231
9,40.6087495640001,-73.751676082
10,40.633217286,-73.92258713
11,40.639483032,-73.9454492639999
12,40.7727768560001,-73.925519013
13,40.8151834600001,-73.903939887
14,40.855589803,-73.902363275
15,40.76717676,-73.963806683
16,40.5911898410001,-73.8100708969999
17,40.5880094620001,-73.807286023
18,40.6970039080001,-73.814890409
19,40.7544489630001,-73.9881156929999
20,40.594032466,-74.0689842209999
21,40.7573171990001,-73.98788056
22,40.8110529260001,-73.880721259
23,40.6556099850001,-73.7509610449999
24,40.575863332,-74.003028828
25,40.7422378520001,-73.991192516
26,40.679097939,-73.773947482
27,40.6870247740001,-73.920819143
28,40.6351419120001,-73.947895611
29,40.8216642260001,-73.9188524209999
30,40.7784639610001,-73.92139645
31,40.8626872670001,-73.8664169899999
32,40.820440574,-73.954831977
33,40.687842716,-73.853606092
34,40.7299393640001,-73.810433142
35,40.789260224,-73.947710001
36,40.636758098,-74.1191214139999
37,40.669165101,-73.891281087
38,40.690080972,-73.960559932
39,40.879168018,-73.854125042
40,40.8639926810001,-73.900724033
41,40.74239378,-73.954231702
42,40.643126269,-73.908079234
43,40.648650085,-73.950335563
44,40.7207556660001,-73.97817922
45,40.660083505,-73.918976887
46,40.671106911,-73.881432957
47,40.823101299,-73.8696904609999
48,40.8617408210001,-73.857633887
49,40.850289983,-73.8994070799999
50,40.5924514320001,-73.799769442
51,40.7584517970001,-73.815441569
52,40.831240763,-73.919165963
53,40.662613939,-73.946763988
54,40.887451313,-73.847607787
55,40.8653830160001,-73.893201875
56,40.6833294690001,-73.987926455
57,40.8373235110001,-73.9198307569999
58,40.830889993,-73.8272846199999
59,40.6303665450001,-73.973712613
60,40.706492316,-73.878596386
61,40.8295324810001,-73.900269561
62,40.5941451690001,-73.960414952
63,40.70426739,-73.89355376
64,40.6753994210001,-73.881118891
65,40.7010005880001,-73.770822101
66,40.800694331,-73.941109286
67,40.750773635,-73.987073289
68,40.679700408,-73.776047368
69,40.830641282,-73.874864735
70,40.670655072,-73.91339092
71,40.597208354,-74.085126746
72,40.853960274,-73.900120875
73,40.7693060870001,-73.91550818
74,40.856263245,-73.9068809469999
75,40.697963515,-73.9180833619999
76,40.857423263,-73.902360584
77,40.6561671630001,-73.927919773
78,40.8547531020001,-73.893544278
79,40.72618713,-73.735233904
80,40.62619183,-73.994147437
81,40.66494692,-73.878131316
82,40.6974661080001,-73.9507391719999
83,40.70927426,-73.775468283
84,40.6987367730001,-73.831568765
85,40.680373398,-73.8927410269999
86,40.680377836,-73.867971956
87,40.708727362,-73.9641846809999
88,40.899517755,-73.859036058
89,40.637284793,-73.9523833549999
90,40.6895298320001,-73.7819532679999
91,40.711037871,-73.745812281
92,40.7487940400001,-73.8730334699999
93,40.7990087970001,-73.952408541
94,40.6895727260001,-73.796376725
95,40.644726131,-74.0774831589999
96,40.8653595960001,-73.918292944
97,40.6449136000001,-73.937383848
98,40.866012176,-73.86735033
99,40.6492724300001,-73.928179481
100,40.639441225,-74.11769574
101,40.7865007250001,-73.945462428
102,40.6751378380001,-73.917877065
103,40.7091864970001,-73.819156071
104,40.7497551610001,-73.9856153919999
105,40.6996504540001,-73.938331423
106,40.7089105470001,-73.942182277
107,40.8658411920001,-73.8959994969999
108,40.6894531730001,-73.955122632
109,40.8333363130001,-73.9171758909999
110,40.8362660550001,-73.911317821
111,40.685784826,-73.8677809659999
112,40.6776579570001,-73.8285719579999
113,40.636593652,-73.9611319959999
114,40.597318554,-73.985374556
115,40.6796700740001,-73.936150632
116,40.6382777370001,-74.07879081
117,40.8540683000001,-73.915053487
118,40.850466005,-73.9171184159999
119,40.812833841,-73.92193387
120,40.8429793220001,-73.914561658
121,40.6701757750001,-73.9147830109999
122,40.660118777,-73.914615644
123,40.69528791,-73.814570615
124,40.672240876,-73.9283710459999
125,40.7886085700001,-73.939729642
126,40.887212597,-73.854035058
127,40.647418035,-73.8970823029999
128,40.8560328090001,-73.888448814
129,40.700601637,-73.854566254
130,40.6701674330001,-73.931004806
131,40.668883776,-73.932520138
132,40.671337099,-73.936447001
133,40.655244,-73.959780431
134,40.718120384,-73.957430126
135,40.7994556360001,-73.966436613
136,40.7692654750001,-73.933068269
137,40.579832346,-73.998367055
138,40.840632144,-73.862883336
139,40.8227586530001,-73.910468677
140,40.796960821,-73.939794314
141,40.6725813690001,-73.7737172189999
142,40.6821489220001,-73.9274229769999
143,40.8294898070001,-73.9370547789999
144,40.652697872,-73.962841673
145,40.8268286840001,-73.925350113
146,40.690330583,-73.940936312
147,40.6757277360001,-73.9214814809999
148,40.6791632150001,-73.890111082
149,40.838424192,-73.866537987
150,40.875170467,-73.909060202
151,40.8083742360001,-73.9269963579999
152,40.6390051650001,-73.9578553229999
153,40.6630565360001,-73.923623025
154,40.789352675,-73.940270663
155,40.6363769640001,-73.9615825
156,40.825258988,-73.9257854639999
157,40.900260621,-73.8454333449999
158,40.6660906860001,-73.8773722559999
159,40.665043245,-73.892134878
160,40.6369820250001,-73.976188905
161,40.844258865,-73.881055675
162,40.6153262010001,-74.0994961389999
163,40.722653586,-73.840433734
164,40.683798638,-73.9618905
165,40.8160053180001,-73.9087797729999
166,40.8420938450001,-73.912322017
167,40.7097329630001,-73.940197725
168,40.8156698810001,-73.9365620679999
169,40.667521558,-73.907649099
170,40.8712486140001,-73.8370037779999
171,40.6342631150001,-73.9226831949999
172,40.821889599,-73.859261922
173,40.693801303,-73.974405224
174,40.71550512,-73.747743191
175,40.701171232,-73.835255694
176,40.636622382,-73.920842917
177,40.676089523,-73.906126672
178,40.6608164570001,-73.915299574
179,40.672042058,-73.9074625919999
180,40.6904917960001,-73.939533459
181,40.835504615,-73.939181229
182,40.6942038620001,-73.908080941
183,40.704517669,-73.7713365879999
184,40.648421119,-73.904897109
185,40.6975816710001,-73.917633042
186,40.8040460010001,-73.9366092669999
187,40.728250797,-74.005373732
188,40.8324699470001,-73.904240156
189,40.671926727,-73.9308227399999
190,40.8691734010001,-73.8902309699999
191,40.7012287690001,-73.924625186
192,40.634641898,-73.953203104
193,40.70390518,-73.9443830769999
194,40.6996964940001,-73.912040449
195,40.889306644,-73.900324557
196,40.851316088,-73.902116523
197,40.595901401,-73.935258506
198,40.659051273,-73.960535025
199,40.7185640660001,-73.988201454
200,40.7730651160001,-73.929995601
201,40.828028708,-73.875230987
202,40.5951136130001,-73.759540532
203,40.632801597,-73.950127585
204,40.824747217,-73.898867578
205,40.6733410370001,-73.932083027
206,40.664527498,-73.9477392909999
207,40.75018942,-73.8900661069999
208,40.6742934440001,-73.961766148
209,40.67294517,-73.9689264309999
210,40.665415142,-73.956973537
211,40.7606327,-73.9714700979999
212,40.754119792,-73.990212802
213,40.6744592370001,-73.938895476
214,40.778722235,-73.812341547
215,40.5986836980001,-73.757799198
