Date_ID,Day of Week,Month,Day,Year
141,Wednesday,Aug,19,2015
142,Monday,Aug,10,2015
143,Friday,Aug,14,2015
144,Thursday,Jul,2,2015
145,Sunday,Aug,2,2015
146,Monday,Jul,20,2015
147,Monday,Aug,3,2015
148,Wednesday,Aug,12,2015
149,Tuesday,Aug,11,2015
150,Monday,Jun,22,2015
151,Thursday,Jul,30,2015
152,Tuesday,Jul,21,2015
153,Thursday,Aug,6,2015
154,Friday,Jul,31,2015
155,Sunday,Aug,9,2015
156,Tuesday,Jul,7,2015
157,Thursday,Jul,23,2015
158,Tuesday,Aug,4,2015
159,Wednesday,Jul,29,2015
160,Sunday,Jul,5,2015
161,Tuesday,Jul,28,2015
162,Friday,Jul,17,2015
163,Saturday,Aug,1,2015
164,Sunday,Jul,26,2015
165,Wednesday,Apr,8,2015
166,Wednesday,Jul,22,2015
167,Wednesday,May,27,2015
168,Saturday,Jul,11,2015
169,Wednesday,Aug,5,2015
170,Thursday,Jul,16,2015
171,Wednesday,Jul,1,2015
172,Saturday,Jul,25,2015
173,Tuesday,Jul,14,2015
174,Monday,Jul,27,2015
175,Wednesday,Jul,15,2015
176,Friday,Jun,5,2015
177,Friday,Jul,24,2015
178,Sunday,Jul,19,2015
179,Saturday,Jul,18,2015
180,Friday,Jul,3,2015
181,Monday,Jul,13,2015
182,Thursday,Apr,23,2015
183,Thursday,Jun,4,2015
184,Sunday,Jun,21,2015
185,Saturday,Jun,20,2015
186,Monday,Jul,6,2015
187,Saturday,Jul,4,2015
188,Thursday,Jun,18,2015
189,Friday,Jul,10,2015
190,Wednesday,Jul,8,2015
191,Thursday,Jun,25,2015
192,Sunday,Jul,12,2015
193,Tuesday,Jun,16,2015
194,Tuesday,Jun,23,2015
195,Thursday,Jul,9,2015
196,Tuesday,Jun,9,2015
197,Saturday,May,30,2015
198,Sunday,Jun,28,2015
199,Saturday,Jun,27,2015
200,Monday,Jun,29,2015
201,Friday,Jun,12,2015
202,Sunday,Jun,7,2015
203,Tuesday,Jun,30,2015
204,Monday,Jun,15,2015
205,Wednesday,Jun,10,2015
206,Friday,Jun,26,2015
