Location_ID,Lattitude,Longitude
3123,41.820155264,-87.622654854
3124,41.958546849,-87.683742594
3125,41.947662071,-87.770289876
3126,41.969381555,-87.647970902
3127,41.880966228,-87.706719713
3128,41.748818443,-87.589420131
3129,41.745276131,-87.592909216
3130,41.765162688,-87.624896894
3131,41.972283235,-87.686949456
3132,41.782208791,-87.784634781
3133,41.751516335,-87.676818895
3134,41.778780469,-87.777639351
3135,41.775221976,-87.767137337
3136,41.905255153,-87.734423177
3137,41.98841085,-87.786759239
3138,41.792879285,-87.694996551
3139,41.765688762,-87.616357696
3140,41.718836188,-87.537701779
3141,41.781781948,-87.699561398
3142,41.950320001,-87.647002452
3143,41.867079272,-87.651612596
3144,41.880654649,-87.634198338
3145,41.751383531,-87.552889749
3146,41.758518179,-87.588362511
3147,41.793557068,-87.673614023
3148,41.864217865,-87.702173146
3149,41.949888903,-87.73896461
3150,42.017939019,-87.682211128
3151,41.858494795,-87.705441426
3152,41.751452878,-87.624567581
3153,41.926865375,-87.724394743
3154,41.883059295,-87.75088028
3155,41.707545236,-87.6002896
3156,41.960308881,-87.706998176
3157,41.886443395,-87.626316579
3158,41.889739036,-87.733862986
3159,41.950968746,-87.828072152
3160,41.842918826,-87.655318888
3161,42.008663217,-87.816422853
3162,41.830676853,-87.610352872
3163,41.96619172,-87.657977197
3164,41.74418965,-87.648711139
3165,41.872307648,-87.722937512
3166,41.782285774,-87.787545336
3167,41.840545388,-87.726006517
3168,41.776763954,-87.606625284
3169,41.884313592,-87.633890369
3170,41.7815543,-87.730171296
3171,41.905287674,-87.632970858
3172,41.912397576,-87.671774445
3173,41.775096813,-87.703047685
3174,41.787145407,-87.708279522
3175,41.713395927,-87.629670275
3176,41.899844166,-87.689410615
3177,41.972384324,-87.679601012
3178,41.766253144,-87.574758029
3179,41.802049247,-87.682512616
3180,41.936996013,-87.712415948
3181,41.844452205,-87.646432188
3182,41.742954925,-87.605005953
3183,41.921715143,-87.668606344
3184,41.810433304,-87.606585987
3185,41.957491573,-87.741320483
3186,41.876399684,-87.757546475
3187,41.811045072,-87.71125319
3188,41.88772996,-87.632505286
3189,41.692836306,-87.604275485
3190,41.759776368,-87.642138687
3191,41.780679756,-87.786264708
3192,41.881883933,-87.640060441
3193,41.720430208,-87.534081414
3194,41.947283682,-87.709809132
3195,41.837056131,-87.652375349
3196,41.752688236,-87.698814199
3197,41.69399105,-87.657606561
3198,41.776761361,-87.782342182
3199,41.77655145,-87.796550451
3200,41.94016584,-87.68563831
3201,41.859989233,-87.622375476
3202,41.9785544,-87.699868476
3203,41.780397354,-87.787473356
3204,41.933307015,-87.649033474
3205,41.749131283,-87.686939217
3206,41.862488717,-87.654954321
3207,41.886606767,-87.66129497
3208,41.886420767,-87.644264091
3209,41.931534754,-87.785708903
3210,41.88897351,-87.723461985
3211,41.939918659,-87.653329306
3212,41.709045933,-87.564524542
3213,41.723048035,-87.62748798
3214,41.880346476,-87.757110785
3215,41.925287906,-87.669517325
3216,41.653313209,-87.604845761
3217,41.774220768,-87.615478149
3218,41.743592026,-87.582895728
3219,41.754592961,-87.741528537
3220,41.92433738,-87.687624718
3221,41.917434785,-87.702777031
3222,41.906234817,-87.643004089
3223,41.858704604,-87.62721689
3224,41.84309923,-87.642762008
3225,41.890359796,-87.645812026
3226,41.768065699,-87.567511611
3227,41.936239553,-87.721280792
3228,41.878377541,-87.617372404
3229,41.685390213,-87.616374927
3230,41.862981694,-87.621244665
3231,41.767837803,-87.665109285
3232,41.902492492,-87.737211376
3233,41.859815277,-87.623977927
3234,41.910437412,-87.759364162
3235,41.757180001,-87.687367903
3236,41.81284554,-87.69924793
3237,41.750869391,-87.601533966
3238,41.89702607,-87.667319752
3239,41.917152303,-87.636346343
3240,41.857739032,-87.670095223
3241,41.912365442,-87.680544473
3242,41.799023412,-87.602820085
3243,41.837263981,-87.642604567
3244,41.91245631,-87.663445006
3245,41.731845173,-87.602288494
3246,41.867701365,-87.698379386
3247,41.736792896,-87.715377709
3248,41.703468909,-87.627302997
3249,41.873727328,-87.624213318
3250,41.928857713,-87.64887891
3251,41.973099144,-87.780653236
3252,41.8853771,-87.664543235
3253,41.877973183,-87.645045179
3254,41.914411192,-87.736248096
3255,41.791932044,-87.69048447
3256,41.921218066,-87.693663893
3257,41.837069354,-87.71385253
3258,41.929774282,-87.708564826
3259,41.896944667,-87.66606074
3260,41.786873855,-87.655550394
3261,41.779528307,-87.602865405
3262,41.745176694,-87.601375088
3263,41.968249675,-87.727273438
3264,41.802007069,-87.622162249
3265,41.737898996,-87.604861564
3266,41.963740135,-87.783249127
3267,41.951350302,-87.725099177
3268,41.705271237,-87.62897884
3269,41.806960816,-87.651175633
3270,41.788780637,-87.60610456
3271,41.732771785,-87.604728989
3272,41.991123312,-87.678438184
3273,41.876917606,-87.681423082
3274,41.889902881,-87.720195499
3275,41.777437052,-87.745905021
3276,41.87620094,-87.71001587
3277,41.96699845,-87.716989469
3278,41.956318397,-87.71298945
3279,41.975876871,-87.691123958
3280,41.921067316,-87.67285337
3281,41.940758664,-87.652912393
3282,41.960631937,-87.654715841
3283,41.946779009,-87.685082478
3284,41.809894332,-87.639245272
3285,41.747236315,-87.557667183
3286,41.815382986,-87.638808169
3287,41.84992938,-87.706842858
3288,41.732936669,-87.551325221
3289,41.845807905,-87.709943959
3290,41.907127255,-87.678232016
3291,41.952090294,-87.837320046
3292,41.808192849,-87.663743733
3293,41.800593413,-87.65989858
3294,41.863194829,-87.650926979
3295,41.805020189,-87.683769948
3296,41.736301581,-87.639408047
3297,41.901845588,-87.715544681
3298,41.898293179,-87.712746934
3299,41.890151502,-87.73139844
3300,41.910619214,-87.668431245
3301,41.814997734,-87.668782897
3302,41.996007753,-87.684196851
3303,41.904581468,-87.631468772
3304,41.921060646,-87.666004286
3305,41.87719989,-87.761717951
3306,41.92851268,-87.691779312
3307,41.870257147,-87.745452498
3308,41.893284276,-87.67087354
3309,41.77722861,-87.757858808
3310,41.726378325,-87.554639463
3311,41.806766171,-87.666634222
3312,41.771996408,-87.680074393
3313,41.783941915,-87.591426876
3314,41.883119577,-87.6488752
3315,42.000945808,-87.795945232
3316,41.819767809,-87.600302468
3317,41.880632574,-87.733661683
3318,41.757835879,-87.607821115
3319,41.90214763,-87.632865587
3320,41.907622244,-87.706940356
3321,41.669775116,-87.624812741
3322,41.841870426,-87.717164188
3323,41.921049605,-87.665993377
3324,41.822578529,-87.705066024
3325,41.91713541,-87.687914102
3326,41.713114627,-87.62364476
3327,41.775284502,-87.638064135
3328,41.852438186,-87.693009917
3329,41.930193877,-87.772284678
3330,41.826839247,-87.631408649
3331,41.884389103,-87.706866213
3332,41.891069066,-87.701941935
3333,41.852426595,-87.623791625
3334,41.755975624,-87.599240312
3335,41.683674389,-87.626465098
3336,41.742010714,-87.579451468
3337,41.904888868,-87.631476426
3338,41.890118835,-87.644984589
3339,41.927904923,-87.699950881
3340,42.019372548,-87.670887574
3341,41.879297705,-87.627706271
3342,41.824847987,-87.611654881
3343,41.73604738,-87.645511127
3344,41.74601565,-87.586326728
3345,41.81320451,-87.672377994
3346,41.721755146,-87.576556371
3347,41.740431916,-87.544180875
3348,41.722362598,-87.58382047
3349,41.716656889,-87.535281936
3350,41.789730302,-87.67054004
3351,41.762949843,-87.676947938
3352,41.822695295,-87.611029677
3353,41.796012906,-87.6224999
3354,41.882748442,-87.632387132
3355,41.707099379,-87.628599988
3356,41.780428242,-87.60456373
3357,41.815186161,-87.672427318
3358,41.809531866,-87.669859112
3359,41.877969824,-87.72619208
3360,41.938633302,-87.761901059
3361,41.920610608,-87.744255652
3362,41.781426277,-87.614440844
3363,41.909270561,-87.64722927
3364,41.727872617,-87.551207132
3365,41.975014762,-87.766058881
3366,41.878178047,-87.628151882
3367,41.730991299,-87.546952528
3368,41.745836308,-87.562499082
3369,41.904895526,-87.68391204
3370,41.677928053,-87.631440468
3371,41.962145235,-87.683871501
3372,41.789749397,-87.682519702
3373,41.910416905,-87.627635505
3374,41.910534535,-87.674211066
3375,41.82925174,-87.691017512
3376,41.954508415,-87.653122768
3377,41.963931156,-87.69749835
3378,41.911880697,-87.777739199
3379,41.782987402,-87.620546526
3380,41.953653332,-87.774350947
3381,41.997034335,-87.670317317
3382,41.751070314,-87.617748076
3383,41.87924677,-87.696954185
3384,41.930998239,-87.785992793
3385,41.925463182,-87.647970799
3386,41.769345721,-87.57638585
3387,41.803943306,-87.667279668
3388,41.729462447,-87.546912558
3389,41.762519771,-87.674687118
3390,41.867122413,-87.721654138
3391,41.948921351,-87.683469047
3392,41.902461754,-87.634427009
3393,41.949588512,-87.679657531
3394,41.935099059,-87.646746693
3395,41.896267502,-87.655397677
3396,41.801895592,-87.601357092
3397,41.891487,-87.626712708
3398,41.884229778,-87.765412092
3399,41.80144381,-87.655642601
3400,41.96491786,-87.650000625
3401,41.697563764,-87.712000162
3402,41.751228566,-87.608408585
3403,41.855310225,-87.649021299
3404,41.881183664,-87.685081252
3405,41.742147903,-87.553946964
3406,41.803319052,-87.745481621
3407,41.691545492,-87.702439717
3408,41.799075342,-87.771038648
3409,41.923634731,-87.677434823
3410,41.92175117,-87.652739576
3411,42.01033368,-87.666702026
3412,41.762447541,-87.667393762
3413,41.821072301,-87.686348274
3414,41.90227194,-87.753629703
3415,41.769201451,-87.622539368
3416,41.851998429,-87.623781675
3417,41.785407889,-87.730285513
3418,41.799411385,-87.767379225
3419,41.833981223,-87.621823075
3420,41.774884156,-87.610110947
3421,41.80856387,-87.669036464
3422,41.779196943,-87.615602304
3423,41.851048033,-87.707665131
3424,41.851231411,-87.69907084
3425,41.937992937,-87.807051947
3426,41.905302356,-87.721513919
3427,41.739707119,-87.70521125
3428,41.768466681,-87.626656743
3429,41.659137482,-87.608875108
3430,41.855522474,-87.621632082
3431,41.808391116,-87.616560318
3432,41.852848101,-87.710158234
3433,41.697746946,-87.560342001
3434,41.880463494,-87.648932923
3435,41.900049962,-87.722559507
3436,41.900730362,-87.682077203
3437,41.807781901,-87.686859815
3438,41.94112402,-87.781892451
3439,41.858780159,-87.620788371
3440,41.861870516,-87.723833405
3441,41.799157171,-87.769816664
3442,41.911857905,-87.650835058
3443,41.811342641,-87.700418224
3444,41.789882083,-87.648690872
3445,41.796561025,-87.587327991
3446,41.917957286,-87.772270622
3447,41.901276335,-87.638058138
3448,41.665675574,-87.617365924
3449,41.755109587,-87.653854311
3450,41.877583903,-87.629715318
3451,41.881630508,-87.630871726
3452,41.945800647,-87.72493873
3453,41.751507082,-87.583811348
3454,41.887440806,-87.663137174
3455,41.860810466,-87.714453078
3456,41.76713118,-87.572661941
3457,41.783347545,-87.713896925
3458,41.867584815,-87.6971543
3459,41.984512353,-87.656639724
3460,41.87949895,-87.626962303
3461,41.928425269,-87.77708853
3462,41.983461156,-87.767116745
3463,41.765611076,-87.579358522
3464,41.873636654,-87.675372382
3465,41.914055338,-87.633396724
3466,41.768623525,-87.629855197
3467,41.994861981,-87.689789056
3468,41.771627652,-87.705988706
3469,41.900686563,-87.684520374
3470,41.949283608,-87.643036076
3471,41.802728226,-87.657521583
3472,41.845180394,-87.620469523
3473,41.922454073,-87.664479539
3474,41.83351054,-87.680256536
3475,41.775677175,-87.634936356
3476,41.866111947,-87.72932209
3477,41.9615061,-87.737029303
3478,41.861395461,-87.658970959
3479,41.66830559,-87.625937841
3480,41.873843341,-87.763308349
3481,41.865776843,-87.752674563
3482,41.940477202,-87.679085322
3483,41.875710348,-87.758536718
3484,41.795830016,-87.645195004
3485,41.881928727,-87.635675359
3486,41.769996285,-87.625041666
3487,41.935701767,-87.749218092
3488,41.895685502,-87.692640543
3489,41.921547159,-87.668979208
3490,41.685714712,-87.615602512
3491,41.795724666,-87.677380084
3492,41.773538962,-87.665325063
3493,41.86549136,-87.771976968
3494,41.952215435,-87.687541934
3495,41.910511504,-87.675938005
3496,41.924218952,-87.664538273
3497,41.935547253,-87.642776272
3498,41.885155992,-87.711133375
3499,41.824665758,-87.665461616
3500,41.970100567,-87.72492451
3501,41.905640507,-87.736226966
3502,41.890113859,-87.645528196
3503,41.738555961,-87.665563155
3504,41.698617871,-87.651545542
3505,41.890090861,-87.647188485
3506,41.752708105,-87.56990774
3507,41.719196291,-87.653646697
3508,41.766493357,-87.649298827
3509,41.796050427,-87.722011359
3510,41.757215086,-87.563044633
3511,41.894557939,-87.653557261
3512,41.849451781,-87.708840513
3513,41.759909984,-87.633835514
3514,41.810753148,-87.748135411
3515,41.785427539,-87.783995
3516,41.775095569,-87.661661147
3517,41.772722601,-87.72382761
3518,41.868123932,-87.725246244
3519,41.928320067,-87.642957119
3520,41.775322369,-87.647100675
3521,41.767597876,-87.584382871
3522,41.684025626,-87.639973695
3523,41.841688118,-87.725698449
3524,41.946367674,-87.727859352
3525,41.868039775,-87.721285595
3526,41.77530282,-87.76295359
3527,41.851668507,-87.714298959
3528,41.874496089,-87.715988052
3529,41.751275763,-87.566227001
3530,41.903125898,-87.632182661
3531,41.88484412,-87.641284387
3532,41.748177549,-87.630598827
3533,41.933916951,-87.694400685
3534,41.94199381,-87.6832674
3535,41.746653457,-87.613590314
3536,41.948979271,-87.757011425
3537,41.944101693,-87.685752858
3538,41.756362631,-87.627720459
3539,41.959120504,-87.745908546
3540,41.944002834,-87.665147569
3541,41.904653717,-87.708082444
3542,41.951012759,-87.683525003
3543,41.761884735,-87.624247533
3544,41.931297803,-87.714735033
3545,41.775784673,-87.605826125
3546,41.886376976,-87.647492643
3547,41.866933854,-87.660458389
3548,41.792035958,-87.723123955
3549,41.97084876,-87.704876092
3550,41.880186421,-87.768532463
3551,41.897251695,-87.719118786
3552,41.668069143,-87.622309699
3553,41.751072904,-87.582881895
3554,41.896454648,-87.69672461
3555,41.883621693,-87.671806975
3556,41.90127457,-87.761598789
3557,41.706878845,-87.64702699
3558,41.883191631,-87.706183852
3559,41.884849156,-87.629470351
3560,41.803219363,-87.593379469
3561,41.877049534,-87.728609571
3562,41.747367236,-87.568600494
3563,41.956229483,-87.727688808
3564,41.902217636,-87.758659031
3565,41.963469162,-87.708316639
3566,41.752310015,-87.654253982
3567,41.818497392,-87.687184946
3568,41.797614924,-87.619298916
3569,41.905000369,-87.646283143
3570,41.803644557,-87.70384629
3571,41.886627777,-87.660196683
3572,41.95987546,-87.719219999
3573,41.874153389,-87.735238688
3574,41.991017199,-87.711162866
3575,41.780614126,-87.66303346
3576,41.769987159,-87.659100723
3577,41.893047013,-87.685078837
3578,41.928090416,-87.77707674
3579,41.776426289,-87.690884973
3580,41.778730518,-87.684849239
3581,41.888756037,-87.674648003
3582,41.89621898,-87.743554257
3583,41.885347387,-87.627929824
3584,41.721528244,-87.564698115
3585,41.879811599,-87.721610252
3586,41.752744812,-87.626246514
3587,41.70399175,-87.534079957
3588,41.778589709,-87.670277139
3589,41.696163496,-87.628642493
3590,41.794501328,-87.699487448
3591,41.87584542,-87.747791664
3592,41.808782124,-87.626070778
3593,41.884900115,-87.763345954
3594,41.919409536,-87.719284803
3595,41.928541253,-87.646434832
3596,41.939011267,-87.733247357
3597,41.763736434,-87.579314492
3598,41.885956357,-87.725819002
3599,41.834690813,-87.613705645
3600,41.809297059,-87.591967028
3601,41.972260848,-87.688336055
3602,41.941807138,-87.821561414
3603,41.943742139,-87.724873759
3604,41.882904715,-87.763279227
3605,41.752399061,-87.591859855
3606,41.970682839,-87.712206567
3607,41.918816364,-87.786519451
3608,41.917098067,-87.64969166
3609,41.677800003,-87.642921387
3610,41.991368584,-87.700642662
3611,41.969396817,-87.704327749
3612,41.933420176,-87.776041815
3613,42.014656191,-87.688879335
3614,41.942681245,-87.65133714
3615,41.821450799,-87.611252781
3616,41.960375648,-87.692739283
3617,41.922461479,-87.778103058
3618,41.922664966,-87.779324915
3619,41.760014261,-87.570033731
3620,41.992784489,-87.703119027
3621,41.911388598,-87.786704089
3622,41.722508127,-87.655410379
3623,41.83689598,-87.723505312
3624,41.927760974,-87.70722846
3625,41.922272486,-87.779313612
3626,41.766161865,-87.562692028
3627,41.79684738,-87.670738096
3628,41.879170269,-87.75350806
3629,41.833169088,-87.655891478
3630,41.7550726,-87.649009634
3631,41.882381731,-87.629412971
3632,41.749876545,-87.682838316
3633,41.906807192,-87.719130062
3634,41.837593898,-87.634087416
3635,41.763886981,-87.666220593
3636,41.918985827,-87.727342982
3637,41.78217295,-87.609233417
3638,41.72654385,-87.625185779
3639,41.906584651,-87.736251231
3640,41.893179585,-87.634686145
3641,41.680904842,-87.626381926
3642,41.831575009,-87.675304288
3643,41.845562704,-87.628612926
3644,41.789318865,-87.617960897
3645,41.850856833,-87.680704092
3646,41.74221153,-87.663231477
3647,41.886150243,-87.756500424
3648,41.889741913,-87.765198001
3649,41.924122962,-87.755001006
3650,41.876977997,-87.68142614
3651,41.866623452,-87.771713743
3652,41.925145559,-87.66862953
3653,41.913058702,-87.678435892
3654,41.907868234,-87.663963207
3655,41.809870528,-87.674822194
3656,41.80158649,-87.619394194
3657,41.784304124,-87.661909708
3658,41.759408588,-87.643044272
3659,41.779488215,-87.663375156
3660,41.819027613,-87.665219378
3661,41.661551714,-87.617949575
3662,41.909989881,-87.716965071
3663,41.908357559,-87.634623535
3664,41.879248965,-87.696855018
3665,41.690514443,-87.62576414
3666,41.851198236,-87.70401525
3667,41.771842053,-87.656724119
3668,41.850679839,-87.622232656
3669,41.857567911,-87.666136197
3670,41.928452445,-87.699214167
3671,41.969231844,-87.684060603
3672,42.01739921,-87.705003081
3673,41.882219372,-87.677546419
3674,41.762529518,-87.664970099
3675,41.967829023,-87.679614494
3676,41.773332991,-87.683481204
3677,41.923080276,-87.654746455
3678,42.017392549,-87.705290185
3679,41.962309513,-87.666099819
3680,41.798719294,-87.670792162
3681,41.823556849,-87.631367455
3682,41.93997134,-87.756732343
3683,41.854315448,-87.621704194
3684,41.921545627,-87.669188669
3685,41.889037325,-87.648610039
3686,41.897452434,-87.704490626
3687,41.863577921,-87.731207214
3688,41.777223184,-87.652007802
3689,41.903933222,-87.629128536
3690,41.804583454,-87.633250773
3691,41.968510876,-87.780093519
3692,41.922659223,-87.644866435
3693,41.738465215,-87.604569373
3694,41.906950297,-87.726431874
3695,41.800051417,-87.706195662
3696,41.921541371,-87.669401832
3697,41.946200525,-87.655710689
3698,41.754878573,-87.722171321
3699,41.90823757,-87.627567666
3700,41.924897504,-87.688166594
3701,41.981675567,-87.809498646
3702,41.716780775,-87.661023341
3703,41.786811853,-87.659940159
3704,41.75659798,-87.562689174
3705,41.725622159,-87.597300063
3706,41.909748978,-87.676482203
3707,41.879754021,-87.726274337
3708,41.76148912,-87.587342178
3709,41.909804314,-87.651606387
3710,41.746762893,-87.628140732
3711,41.801493168,-87.619391562
3712,41.727450304,-87.548435418
3713,41.886323884,-87.660787465
3714,41.771929272,-87.643243644
3715,41.898475258,-87.641824107
3716,41.743684958,-87.590439438
3717,41.762280106,-87.667388162
3718,41.96223321,-87.776346006
3719,41.771763499,-87.697255192
3720,41.73239028,-87.588034348
3721,41.901311328,-87.680484431
3722,41.953404656,-87.748126376
3723,41.75516424,-87.665988413
3724,41.868800024,-87.67707046
3725,41.690439785,-87.650625051
3726,41.909552404,-87.676179294
3727,41.804133114,-87.703859846
3728,41.868577463,-87.659956524
3729,41.916392734,-87.70391526
3730,41.938595705,-87.76483073
3731,41.873219626,-87.675868666
3732,41.777174737,-87.701139239
3733,41.730630929,-87.587996068
3734,41.955758708,-87.704939811
3735,41.79935308,-87.760048437
3736,41.791271019,-87.692511601
3737,41.862561887,-87.721734317
3738,41.718748583,-87.664808573
3739,41.981863361,-87.656031492
3740,41.767867309,-87.587411251
3741,41.883831894,-87.63681143
3742,41.744747765,-87.734909489
3743,41.980971834,-87.844694489
3744,41.787393662,-87.698501428
3745,41.865894511,-87.745059256
3746,41.796913388,-87.646466982
3747,41.754635661,-87.561440922
3748,41.766498729,-87.621718782
3749,41.72625298,-87.623855528
3750,41.769466772,-87.657874472
3751,41.947877525,-87.804640077
3752,41.903041819,-87.685616919
3753,41.917833333,-87.673584827
3754,41.899552895,-87.624137033
3755,41.853664857,-87.683237611
3756,41.891665122,-87.75793093
3757,41.886518885,-87.665989292
3758,41.840636838,-87.626839402
3759,41.925162526,-87.667295447
3760,41.792047227,-87.634094945
3761,41.866902523,-87.715436986
3762,41.909798633,-87.652036281
3763,41.880427066,-87.750783005
3764,41.841471897,-87.629204627
3765,41.910431031,-87.721457598
3766,41.918084655,-87.746152763
3767,41.746198078,-87.656051678
3768,41.910689816,-87.714952417
3769,41.677437288,-87.634670739
3770,41.797994898,-87.596039755
3771,41.954036169,-87.741767887
3772,41.890100761,-87.646549336
3773,41.851921529,-87.693862951
3774,41.785195293,-87.645550736
3775,41.687255994,-87.651951081
3776,41.845161759,-87.695225812
3777,41.967110977,-87.716992062
3778,41.899836521,-87.73203479
3779,41.764550342,-87.629749408
3780,42.021892708,-87.666794751
3781,42.020064236,-87.669489304
3782,41.770085073,-87.623420403
3783,41.982833396,-87.726947575
3784,41.91549585,-87.714097717
3785,41.792950049,-87.710892789
3786,41.964231677,-87.649978542
3787,41.738948882,-87.649778079
3788,41.996376893,-87.705669761
3789,41.866163029,-87.655378061
3790,41.762629537,-87.565497989
3791,41.888675382,-87.746833491
3792,41.88028689,-87.761661062
3793,41.924270193,-87.635791177
3794,41.884671732,-87.685104751
3795,41.895117257,-87.76065099
3796,41.919077053,-87.649758722
3797,41.831519405,-87.646126491
3798,41.70999539,-87.647777593
3799,41.778035339,-87.637785118
3800,41.914480584,-87.79525666
3801,41.791788842,-87.662088297
3802,41.764106016,-87.576256836
3803,41.694970979,-87.524638728
3804,41.774992127,-87.692065102
3805,41.908441391,-87.633068641
3806,41.870239047,-87.742460365
3807,41.749442592,-87.563767875
3808,41.776553872,-87.692108204
3809,41.774772555,-87.692059957
3810,41.848145653,-87.704841616
3811,41.911778216,-87.639825216
3812,41.878401489,-87.760539546
3813,41.904523492,-87.668296128
3814,41.889817826,-87.631075842
3815,41.959851161,-87.702090628
3816,41.869507545,-87.643733495
3817,41.75946655,-87.626399971
3818,41.984114337,-87.658019534
3819,41.952372361,-87.78356378
3820,41.905346483,-87.641768331
3821,41.742150773,-87.585766931
3822,41.879200995,-87.635231337
3823,41.937214515,-87.731286853
3824,42.007855293,-87.66900179
3825,41.856291443,-87.630191028
3826,41.901835987,-87.725055051
3827,41.902660873,-87.726916976
3828,41.930550871,-87.638820761
3829,41.949601428,-87.805949224
3830,41.97086643,-87.774638075
3831,41.908233179,-87.678712985
3832,41.911071647,-87.675035834
3833,41.909000527,-87.726485929
3834,41.902640036,-87.624562043
3835,41.748697206,-87.603896643
3836,41.984800622,-87.715556204
3837,41.88805989,-87.750452913
3838,41.97698532,-87.764993261
3839,41.863165302,-87.690520339
3840,41.750252696,-87.671338414
3841,41.918334501,-87.638064065
3842,41.893456759,-87.659952359
3843,41.701769635,-87.715852305
3844,41.775021674,-87.777257529
3845,41.804108627,-87.672145057
3846,41.880717301,-87.72628358
3847,41.782827243,-87.622157907
3848,41.930430489,-87.648935596
3849,41.868737308,-87.671402397
3850,41.743546065,-87.602588167
3851,41.913726229,-87.706083413
3852,41.788562828,-87.619065693
3853,41.916767461,-87.698209227
3854,41.811741323,-87.669913344
3855,41.842037885,-87.71106685
3856,41.952812949,-87.676290215
3857,41.703776493,-87.563243354
3858,41.889435529,-87.629592618
3859,41.92494241,-87.741860344
3860,41.906238912,-87.682230616
3861,41.961477393,-87.760494691
3862,41.875069995,-87.741068317
3863,41.736599019,-87.575707974
3864,41.735752519,-87.625429032
3865,41.924516316,-87.795271559
3866,41.791589271,-87.648731378
3867,41.966694354,-87.65479491
3868,41.945256125,-87.747939917
3869,41.89031518,-87.619607985
3870,41.740444913,-87.715764071
3871,41.702160131,-87.675442612
3872,41.778980114,-87.615597389
3873,41.818166098,-87.700134596
3874,41.787362406,-87.694842274
3875,41.952014443,-87.782747058
3876,41.959679926,-87.758297439
3877,41.844073188,-87.626926379
3878,41.89232028,-87.772204888
3879,41.686378123,-87.637349091
3880,41.757327195,-87.644213747
3881,41.9599582,-87.722899558
3882,41.915500189,-87.713884576
3883,41.954376762,-87.662462099
3884,41.94170382,-87.716251737
3885,41.951927266,-87.782880152
3886,41.905471845,-87.683432312
3887,41.957637391,-87.884241312
3888,41.890100981,-87.646586061
3889,41.796478772,-87.647674501
3890,41.727164159,-87.598538995
3891,41.890098852,-87.646688918
3892,41.676910373,-87.559284587
3893,41.679622543,-87.62270967
3894,41.885300555,-87.667900596
3895,41.833324026,-87.682691255
3896,41.771220042,-87.670063436
3897,41.814722283,-87.725065657
3898,41.918130977,-87.651719855
3899,41.785714007,-87.615063951
3900,41.736095551,-87.721477425
3901,41.779600352,-87.705581034
3902,41.800898584,-87.599076215
3903,41.768562042,-87.663180931
3904,41.879665142,-87.704654033
3905,41.696266131,-87.683788916
3906,41.774889988,-87.784686167
3907,41.789429682,-87.703442674
3908,41.861753147,-87.645248527
3909,41.784406505,-87.666766917
3910,41.925225376,-87.710773596
3911,41.893718249,-87.753108379
3912,41.886202772,-87.620685715
3913,41.884351104,-87.663661558
3914,41.958065808,-87.646360506
3915,41.838364387,-87.658757771
3916,41.913109415,-87.644425325
3917,41.932073172,-87.70090559
3918,41.984938483,-87.699566116
3919,41.768111862,-87.662690747
3920,41.751769296,-87.563289319
3921,41.866176234,-87.724864529
3922,41.741363383,-87.715601375
3923,41.927697788,-87.69871819
3924,41.925610114,-87.701329545
3925,41.796355385,-87.696315294
3926,41.782379646,-87.688610976
3927,41.872924943,-87.744991122
3928,41.814659161,-87.627660547
3929,41.959096618,-87.730187503
3930,41.995480528,-87.661717891
3931,41.842991774,-87.626897905
3932,41.760327809,-87.702697421
3933,41.943108456,-87.687244218
3934,41.931846202,-87.722855295
3935,41.976268561,-87.709908948
3936,41.76165654,-87.700290949
3937,41.773380122,-87.582284649
3938,41.932013963,-87.709142006
3939,41.759162013,-87.683100073
3940,41.809400381,-87.615580703
3941,41.929876038,-87.648915798
3942,41.996366085,-87.68984012
3943,41.895525604,-87.654307305
3944,41.904922274,-87.66892016
3945,41.702751977,-87.649429191
3946,41.941074252,-87.746926949
3947,41.802642692,-87.669680787
3948,41.938609396,-87.649586912
3949,41.900429288,-87.628307495
3950,41.835233391,-87.653209305
3951,41.74479314,-87.612328564
3952,41.894101596,-87.772266428
3953,41.952769582,-87.704314798
3954,41.807009424,-87.616788459
3955,41.668365269,-87.627163297
3956,41.780200971,-87.604643297
3957,41.779793875,-87.631826613
3958,41.900021325,-87.738538359
3959,41.74961243,-87.662205371
3960,41.966252216,-87.732032074
3961,41.855524939,-87.6978538
3962,41.806944326,-87.60772946
3963,41.873984917,-87.68013473
3964,41.777438544,-87.647155106
3965,41.883354017,-87.701265081
3966,41.958311096,-87.704488252
3967,41.880676266,-87.693943547
3968,41.915691646,-87.695225476
3969,41.854302353,-87.622691733
3970,41.882364625,-87.667971455
3971,41.809594326,-87.601089719
3972,41.890361052,-87.658982232
3973,41.7540173,-87.56993254
3974,41.893110525,-87.751776965
3975,41.739327485,-87.670842399
3976,41.959098647,-87.730051449
3977,41.874077392,-87.674225948
3978,41.937168955,-87.751729682
3979,41.696476126,-87.685013448
3980,41.691705964,-87.633912234
3981,41.73591887,-87.622591377
3982,41.863376671,-87.73365408
3983,41.734544705,-87.55413415
3984,41.780114086,-87.591496665
3985,41.854030491,-87.674681411
3986,41.935709782,-87.729547895
3987,41.961387731,-87.732746982
3988,41.922782036,-87.716184226
3989,41.722427751,-87.578680397
3990,41.897926762,-87.765503792
3991,41.873953756,-87.754113316
3992,41.916822706,-87.705259465
3993,41.740361167,-87.669256203
3994,41.780110888,-87.615617777
3995,41.677927829,-87.631403865
3996,41.816065211,-87.627373649
