Location_ID,Latitude,Longitude
270,42.28605636,-71.12954954
271,42.32286135,-71.10152955
272,42.37392634,-71.05176956
273,42.34884634,-71.07187956
274,42.31318697,-71.06500696
275,42.29285636,-71.16683453
276,42.32973635,-71.08325955
277,42.34865634,-71.08256955
278,42.31332136,-71.10417955
279,42.31737135,-71.07798456
280,42.35428135,-71.12903454
281,42.38674064,-71.00911415
282,42.3520305,-71.05669324
283,42.35300634,-71.05789456
284,42.38223634,-71.01938958
285,42.24444198,-71.11906936
286,42.34593635,-71.07166956
287,42.36413634,-71.05409956
288,42.27131132,-71.07442685
289,42.34231135,-71.07023956
290,42.34302135,-71.06493956
291,42.31248635,-71.07978955
292,42.28294704,-71.08357992
293,42.32311635,-71.10665954
294,42.32532137,-71.1007688
295,42.34016135,-71.08921455
296,42.341015,-71.07023868
297,42.33151135,-71.07083456
298,42.35084135,-71.07771956
299,42.26538523,-71.16820657
300,42.32048279,-71.12190892
301,42.35114135,-71.07665956
302,42.32787135,-71.05306457
303,42.31212635,-71.08053456
304,42.34700135,-71.07971956
305,42.32802635,-71.07652956
306,42.33645135,-71.03745958
307,42.37825134,-71.05775956
308,42.30718597,-71.06247956
309,42.23353637,-71.12915455
310,42.23380137,-71.13013455
311,42.36024634,-71.13261454
312,42.37950134,-71.03684957
313,42.25292494,-71.11866197
314,42.33551635,-71.07438456
315,42.31315635,-71.07553456
316,42.32178635,-71.08534456
317,42.34294135,-71.06695456
318,42.31263135,-71.11410955
319,42.30015636,-71.06687456
320,42.34978168,-71.13517077
321,42.32177134,-71.11597463
322,42.30745053,-71.1163492
323,42.2762352,-71.16644825
324,42.35345135,-71.13588453
325,42.35370635,-71.07546956
326,42.30348136,-71.08500956
327,42.23236137,-71.12969454
328,42.35207505,-71.13529658
329,42.31596163,-71.07381757
330,42.34848135,-71.07414956
331,42.37928134,-71.06108956
332,42.33758135,-71.09943955
333,42.28328415,-71.08824102
334,42.38594074,-71.01321996
335,42.3098146,-71.08235064
336,42.33662635,-71.07843955
337,42.36009134,-71.05581956
338,42.31600134,-71.0983055
339,42.33870135,-71.08145456
340,42.28424009,-71.09660595
341,42.34543135,-71.08675956
342,42.36272959,-71.05875616
343,42.38508634,-71.01148958
344,42.2619841,-71.10973973
345,42.27302871,-71.06981192
346,42.30641135,-71.11879954
347,42.35590635,-71.07056456
