1,713,1623,658,1659,619,1735,527,1810,439,1844,410,1915,412,1925,437,1903,510,1818,542,1725,618,1637,654,1613
2,714,1624,657,1700,618,1736,525,1812,438,1845,410,1915,412,1925,438,1902,511,1816,543,1724,619,1636,655,1613
3,714,1625,655,1701,616,1737,523,1813,437,1846,409,1916,413,1924,439,1901,512,1814,544,1722,620,1635,656,1612
4,714,1626,654,1703,614,1738,521,1814,435,1847,409,1917,413,1924,440,1900,513,1813,545,1720,622,1634,657,1612
5,713,1627,653,1704,613,1739,520,1815,434,1849,409,1918,414,1924,441,1859,514,1811,546,1719,623,1633,658,1612
6,713,1628,652,1705,611,1741,518,1816,433,1850,408,1918,415,1923,442,1857,515,1809,547,1717,624,1631,659,1612
7,713,1629,651,1707,609,1742,516,1817,432,1851,408,1919,415,1923,443,1856,516,1808,548,1715,625,1630,700,1612
8,713,1630,650,1708,608,1743,515,1818,431,1852,408,1919,416,1923,444,1855,517,1806,549,1714,627,1629,701,1612
9,713,1631,648,1709,606,1744,513,1819,429,1853,408,1920,417,1922,446,1853,518,1804,551,1712,628,1628,702,1612
10,713,1632,647,1711,604,1745,511,1821,428,1854,407,1921,417,1922,447,1852,519,1802,552,1710,629,1627,703,1612
11,712,1633,646,1712,603,1746,510,1822,427,1855,407,1921,418,1921,448,1851,520,1801,553,1709,630,1626,703,1612
12,712,1634,645,1713,601,1748,508,1823,426,1856,407,1922,419,1921,449,1849,521,1759,554,1707,632,1625,704,1612
13,712,1635,643,1714,559,1749,506,1824,425,1857,407,1922,420,1920,450,1848,522,1757,555,1705,633,1624,705,1612
14,711,1636,642,1716,558,1750,505,1825,424,1858,407,1922,420,1920,451,1846,523,1755,556,1704,634,1623,706,1612
15,711,1637,640,1717,556,1751,503,1826,423,1859,407,1923,421,1919,452,1845,525,1754,557,1702,635,1622,707,1613
16,710,1639,639,1718,554,1752,502,1827,422,1900,407,1923,422,1918,453,1843,526,1752,559,1700,637,1621,707,1613
17,710,1640,638,1720,553,1753,500,1828,421,1901,407,1924,423,1918,454,1842,527,1750,600,1659,638,1621,708,1613
18,709,1641,636,1721,551,1755,458,1830,420,1902,407,1924,424,1917,455,1840,528,1748,601,1657,639,1620,708,1614
19,709,1642,635,1722,549,1756,457,1831,419,1903,407,1924,425,1916,456,1839,529,1747,602,1656,640,1619,709,1614
20,708,1644,633,1723,547,1757,455,1832,418,1904,408,1924,426,1915,457,1837,530,1745,603,1654,641,1618,710,1615
21,707,1645,632,1725,546,1758,454,1833,417,1905,408,1925,427,1915,458,1836,531,1743,604,1653,643,1618,710,1615
22,706,1646,630,1726,544,1759,452,1834,417,1906,408,1925,427,1914,459,1834,532,1741,606,1651,644,1617,711,1616
23,706,1647,629,1727,542,1800,451,1835,416,1907,408,1925,428,1913,500,1833,533,1739,607,1650,645,1616,711,1616
24,705,1649,627,1728,540,1801,449,1836,415,1908,409,1925,429,1912,501,1831,534,1738,608,1648,646,1616,712,1617
25,704,1650,626,1730,539,1803,448,1837,414,1909,409,1925,430,1911,502,1829,535,1736,609,1647,647,1615,712,1617
26,703,1651,624,1731,537,1804,446,1839,414,1910,409,1925,431,1910,503,1828,536,1734,610,1646,648,1615,712,1618
27,702,1652,623,1732,535,1805,445,1840,413,1911,410,1925,432,1909,505,1826,537,1732,612,1644,650,1614,713,1619
28,702,1654,621,1733,533,1806,444,1841,412,1911,410,1925,433,1908,506,1825,538,1731,613,1643,651,1614,713,1619
29,701,1655,,,532,1807,442,1842,412,1912,411,1925,434,1907,507,1823,539,1729,614,1641,652,1613,713,1620
30,700,1656,,,530,1808,441,1843,411,1913,411,1925,435,1906,508,1821,541,1727,615,1640,653,1613,713,1621
31,659,1658,,,528,1809,,,411,1914,,,436,1905,509,1820,,,617,1639,,,713,1622
