1,713,1622,658,1658,620,1734,527,1810,440,1844,410,1914,411,1925,437,1904,509,1819,541,1726,617,1638,653,1613
2,714,1623,657,1700,619,1735,526,1811,439,1845,410,1915,412,1925,438,1903,510,1817,542,1725,618,1637,655,1613
3,714,1624,656,1701,617,1736,524,1812,437,1846,410,1916,412,1924,439,1902,511,1815,543,1723,620,1636,656,1612
4,714,1625,655,1702,615,1738,522,1813,436,1847,409,1917,413,1924,440,1900,512,1814,544,1721,621,1634,657,1612
5,713,1626,654,1703,614,1739,521,1814,435,1848,409,1917,414,1924,441,1859,513,1812,546,1719,622,1633,658,1612
6,713,1627,653,1705,612,1740,519,1815,434,1849,408,1918,414,1924,442,1858,515,1810,547,1718,623,1632,659,1612
7,713,1628,651,1706,610,1741,517,1817,432,1850,408,1919,415,1923,443,1857,516,1808,548,1716,625,1631,700,1612
8,713,1629,650,1707,609,1742,515,1818,431,1851,408,1919,416,1923,444,1855,517,1807,549,1714,626,1630,700,1612
9,713,1630,649,1709,607,1744,514,1819,430,1852,408,1920,416,1923,445,1854,518,1805,550,1713,627,1629,701,1612
10,713,1631,648,1710,605,1745,512,1820,429,1853,407,1920,417,1922,446,1853,519,1803,551,1711,628,1628,702,1612
11,712,1632,646,1711,604,1746,510,1821,428,1854,407,1921,418,1922,447,1851,520,1801,552,1709,630,1627,703,1612
12,712,1633,645,1713,602,1747,509,1822,427,1856,407,1921,418,1921,448,1850,521,1800,553,1708,631,1626,704,1612
13,712,1635,644,1714,600,1748,507,1823,425,1857,407,1922,419,1921,449,1849,522,1758,555,1706,632,1625,705,1612
14,711,1636,642,1715,558,1749,506,1824,424,1858,407,1922,420,1920,450,1847,523,1756,556,1704,633,1624,705,1612
15,711,1637,641,1716,557,1751,504,1826,423,1859,407,1923,421,1919,451,1846,524,1754,557,1703,635,1623,706,1613
16,710,1638,640,1718,555,1752,502,1827,422,1900,407,1923,422,1919,452,1844,525,1753,558,1701,636,1622,707,1613
17,710,1639,638,1719,553,1753,501,1828,421,1901,407,1923,423,1918,453,1843,526,1751,559,1700,637,1621,708,1613
18,709,1640,637,1720,552,1754,459,1829,420,1902,407,1924,423,1917,455,1841,527,1749,600,1658,638,1620,708,1614
19,709,1642,635,1722,550,1755,458,1830,419,1903,407,1924,424,1917,456,1840,528,1747,602,1657,640,1619,709,1614
20,708,1643,634,1723,548,1756,456,1831,419,1904,408,1924,425,1916,457,1838,529,1746,603,1655,641,1619,709,1614
21,708,1644,633,1724,546,1757,455,1832,418,1905,408,1925,426,1915,458,1837,530,1744,604,1654,642,1618,710,1615
22,707,1645,631,1725,545,1759,453,1834,417,1906,408,1925,427,1914,459,1835,531,1742,605,1652,643,1617,710,1615
23,706,1647,630,1727,543,1800,452,1835,416,1907,408,1925,428,1913,500,1833,533,1740,606,1651,644,1617,711,1616
24,705,1648,628,1728,541,1801,450,1836,415,1908,409,1925,429,1912,501,1832,534,1739,607,1649,646,1616,711,1616
25,705,1649,626,1729,539,1802,449,1837,415,1908,409,1925,430,1911,502,1830,535,1737,609,1648,647,1616,712,1617
26,704,1650,625,1730,538,1803,447,1838,414,1909,409,1925,431,1910,503,1829,536,1735,610,1646,648,1615,712,1618
27,703,1652,623,1732,536,1804,446,1839,413,1910,410,1925,432,1909,504,1827,537,1733,611,1645,649,1614,712,1618
28,702,1653,622,1733,534,1805,444,1840,413,1911,410,1925,433,1908,505,1825,538,1732,612,1643,650,1614,713,1619
29,701,1654,,,533,1807,443,1841,412,1912,410,1925,434,1907,506,1824,539,1730,614,1642,651,1614,713,1620
30,700,1656,,,531,1808,441,1842,411,1913,411,1925,435,1906,507,1822,540,1728,615,1641,652,1613,713,1621
31,659,1657,,,529,1809,,,411,1914,,,436,1905,508,1820,,,616,1639,,,713,1621
