Location_ID,Latitude,Longitude
192,42.32423635,-71.09035955
193,42.30782635,-71.11547454
194,42.28717136,-71.12335954
195,42.26629358,-71.12464643
196,42.3253658,-71.10662242
197,42.30089405,-71.07427992
198,42.33323135,-71.10919955
199,42.36115668,-71.06254825
200,42.2846063,-71.15985461
201,42.34397135,-71.09635955
202,42.34215135,-71.08407956
203,42.34553135,-71.08777955
204,42.35035635,-71.07631956
205,42.31576135,-71.08314456
206,42.33503135,-71.08240455
207,42.31934635,-71.11176955
208,42.31885635,-71.09931955
209,42.34258135,-71.07418456
210,42.31679208,-71.07962644
211,42.33710635,-71.04685957
212,42.3298129,-71.0925768
213,42.34085635,-71.08781455
214,42.35810135,-71.12757454
215,42.29653136,-71.07477956
216,42.30542136,-71.08057956
217,42.33258135,-71.10026955
218,42.35073634,-71.04338956
219,42.29857846,-71.06591619
220,42.27265948,-71.12224949
221,42.27621136,-71.14656954
222,42.37639134,-71.05985956
223,42.35490135,-71.13419954
224,42.35895135,-71.05592957
225,42.30977135,-71.08502956
226,42.31709635,-71.07803456
227,42.26106588,-71.11936774
228,42.35140134,-71.06802956
229,42.28793136,-71.16574953
230,42.31892135,-71.05481956
231,42.30573779,-71.10936824
232,42.29348053,-71.07346187
233,42.31634635,-71.05334956
234,42.38857295,-71.008632
235,42.30751635,-71.06562956
236,42.29383635,-71.06124956
237,42.29490635,-71.05944456
238,42.2835683,-71.09354788
239,42.31813635,-71.06763956
240,42.28486136,-71.09132455
241,42.34421135,-71.09907955
242,42.34912475,-71.06648029
243,42.36638634,-71.05601456
244,42.36125134,-71.06088957
245,42.28605636,-71.12954954
246,42.32286135,-71.10152955
247,42.37392634,-71.05176956
248,42.34884634,-71.07187956
249,42.31318697,-71.06500696
250,42.32973635,-71.08325955
251,42.34865634,-71.08256955
252,42.31332136,-71.10417955
253,42.31737135,-71.07798456
254,42.35428135,-71.12903454
255,42.38674064,-71.00911415
256,42.3520305,-71.05669324
257,42.35300634,-71.05789456
258,42.38223634,-71.01938958
259,42.24444198,-71.11906936
260,42.34593635,-71.07166956
261,42.36413634,-71.05409956
262,42.27131132,-71.07442685
263,42.34231135,-71.07023956
264,42.34302135,-71.06493956
265,42.31248635,-71.07978955
266,42.28294704,-71.08357992
267,42.32311635,-71.10665954
268,42.32532137,-71.1007688
269,42.34016135,-71.08921455
270,42.341015,-71.07023868
271,42.33151135,-71.07083456
272,42.35084135,-71.07771956
273,42.26538523,-71.16820657
274,42.32048279,-71.12190892
275,42.35114135,-71.07665956
276,42.32787135,-71.05306457
277,42.31212635,-71.08053456
278,42.34700135,-71.07971956
279,42.32802635,-71.07652956
280,42.33645135,-71.03745958
281,42.37825134,-71.05775956
282,42.30718597,-71.06247956
283,42.23353637,-71.12915455
284,42.23380137,-71.13013455
285,42.36024634,-71.13261454
286,42.37950134,-71.03684957
287,42.25292494,-71.11866197
288,42.33551635,-71.07438456
289,42.34294135,-71.06695456
290,42.30015636,-71.06687456
291,42.34978168,-71.13517077
292,42.32177134,-71.11597463
293,42.35345135,-71.13588453
294,42.35370635,-71.07546956
295,42.30348136,-71.08500956
296,42.23236137,-71.12969454
297,42.34848135,-71.07414956
298,42.28328415,-71.08824102
299,42.38594074,-71.01321996
300,42.3098146,-71.08235064
301,42.33662635,-71.07843955
302,42.36009134,-71.05581956
303,42.31600134,-71.0983055
304,42.33870135,-71.08145456
305,42.28424009,-71.09660595
306,42.34543135,-71.08675956
307,42.36272959,-71.05875616
308,42.38508634,-71.01148958
309,42.2619841,-71.10973973
310,42.35590635,-71.07056456
311,42.36856634,-71.04122457
312,42.35316135,-71.07399956
313,42.28040136,-71.08247956
314,42.38069134,-71.02957958
315,42.30573383,-71.0778418
316,42.33908135,-71.09893955
317,42.35515135,-71.06203955
318,42.28187037,-71.0855491
319,42.26712636,-71.11636955
320,42.26250356,-71.16697854
321,42.36114134,-71.06531456
322,42.34913135,-71.08769455
323,42.35226635,-71.07250956
324,42.31752135,-71.08798955
325,42.34434135,-71.08807955
326,42.37668134,-71.03624957
327,42.31692428,-71.08252908
328,42.29688832,-71.1156682
329,42.28810136,-71.04683957
330,42.34185635,-71.08364455
331,42.35225135,-71.16035953
332,42.34366135,-71.08800455
333,42.35048717,-71.17153951
334,42.34638135,-71.08482955
335,42.33663135,-71.08515955
336,42.37702134,-71.05098957
337,42.31079135,-71.07815956
338,42.35661135,-71.07166956
339,42.35794766,-71.05081372
340,42.26300154,-71.14951868
341,42.29538451,-71.08926776
342,42.30675215,-71.06028047
343,42.28069131,-71.09622017
344,42.34824634,-71.08822955
345,42.28300244,-71.12688568
346,42.3120595,-71.06817684
347,42.33371135,-71.09665955
348,42.35932135,-71.05348957
349,42.34148135,-71.08656956
350,42.29908139,-71.0683246
351,42.35950634,-71.05352956
352,42.35440135,-71.05910957
353,42.34866135,-71.07910956
354,42.35047603,-71.12773519
355,42.32486135,-71.09800455
356,42.31176135,-71.05401956
357,42.30608635,-71.06426956
358,42.33774635,-71.06905455
359,42.29703636,-71.06381957
360,42.34885635,-71.08964455
361,42.33919135,-71.03654957
362,42.33010135,-71.09707955
363,42.30827136,-71.06748458
364,42.30397135,-71.08486956
365,42.2965098,-71.0596827
366,42.35692134,-71.05876956
367,42.34986409,-71.14529739
368,42.31569478,-71.06391349
369,42.29334606,-71.06307192
370,42.34923635,-71.08036955
371,42.37625134,-71.03443958
372,42.31040136,-71.05198957
373,42.30005635,-71.08429455
374,42.33797635,-71.08005455
375,42.28813636,-71.07363456
376,42.37095634,-71.03897457
377,42.35552926,-71.05849627
378,42.33688135,-71.07874956
379,42.28832136,-71.07626956
380,42.37835134,-71.06080456
381,42.34118725,-71.08264852
382,42.35324634,-71.06101456
