1,721,1646,708,1720,633,1752,544,1824,500,1854,434,1922,436,1932,459,1913,528,1831,556,1742,629,1658,702,1636
2,721,1647,707,1721,631,1753,542,1825,459,1855,434,1923,436,1932,500,1912,529,1829,557,1741,630,1657,703,1636
3,721,1648,706,1722,630,1754,541,1826,458,1856,433,1923,437,1931,501,1911,530,1828,558,1739,631,1656,704,1636
4,721,1649,705,1723,628,1755,539,1827,457,1857,433,1924,437,1931,502,1910,531,1826,559,1737,632,1655,705,1635
5,721,1650,704,1725,627,1756,538,1828,456,1858,433,1925,438,1931,503,1908,532,1825,600,1736,633,1653,706,1635
6,721,1651,703,1726,625,1757,536,1829,455,1859,432,1925,439,1931,504,1907,533,1823,601,1734,634,1652,707,1635
7,721,1652,702,1727,624,1759,535,1830,453,1900,432,1926,439,1930,505,1906,534,1821,602,1733,635,1651,707,1635
8,721,1653,701,1728,622,1800,533,1831,452,1901,432,1926,440,1930,506,1905,535,1820,603,1731,637,1650,708,1635
9,721,1654,659,1729,621,1801,531,1832,451,1902,432,1927,440,1930,506,1904,536,1818,604,1730,638,1649,709,1635
10,721,1655,658,1730,619,1802,530,1833,450,1903,432,1927,441,1929,507,1902,536,1817,605,1728,639,1648,710,1635
11,720,1656,657,1732,618,1803,528,1834,449,1904,432,1928,442,1929,508,1901,537,1815,606,1727,640,1648,711,1636
12,720,1657,656,1733,616,1804,527,1835,448,1905,431,1928,442,1928,509,1900,538,1813,607,1725,641,1647,712,1636
13,720,1658,655,1734,614,1805,525,1836,447,1906,431,1929,443,1928,510,1859,539,1812,608,1723,642,1646,712,1636
14,719,1659,654,1735,613,1806,524,1837,446,1907,431,1929,444,1927,511,1857,540,1810,609,1722,643,1645,713,1636
15,719,1700,652,1736,611,1807,522,1838,445,1908,431,1930,445,1927,512,1856,541,1808,610,1721,645,1644,714,1636
16,719,1701,651,1737,610,1808,521,1839,444,1909,431,1930,445,1926,513,1855,542,1807,611,1719,646,1643,714,1637
17,718,1702,650,1739,608,1809,519,1840,444,1910,432,1930,446,1926,514,1853,543,1805,612,1718,647,1643,715,1637
18,718,1703,648,1740,606,1810,518,1841,443,1910,432,1931,447,1925,515,1852,544,1803,613,1716,648,1642,716,1637
19,717,1704,647,1741,605,1811,517,1842,442,1911,432,1931,448,1924,516,1850,545,1802,614,1715,649,1641,716,1638
20,717,1706,646,1742,603,1812,515,1843,441,1912,432,1931,449,1924,517,1849,546,1800,615,1713,650,1641,717,1638
21,716,1707,644,1743,602,1813,514,1844,440,1913,432,1931,449,1923,518,1848,547,1759,617,1712,651,1640,717,1639
22,716,1708,643,1744,600,1814,512,1845,440,1914,432,1931,450,1922,519,1846,548,1757,618,1711,652,1640,718,1639
23,715,1709,642,1745,558,1815,511,1846,439,1915,433,1932,451,1921,520,1845,549,1755,619,1709,653,1639,718,1640
24,714,1710,640,1747,557,1816,510,1847,438,1916,433,1932,452,1920,521,1843,550,1754,620,1708,655,1639,719,1640
25,713,1711,639,1748,555,1817,508,1848,438,1917,433,1932,453,1920,522,1842,550,1752,621,1707,656,1638,719,1641
26,713,1713,637,1749,554,1818,507,1849,437,1917,434,1932,454,1919,522,1840,551,1750,622,1705,657,1638,720,1642
27,712,1714,636,1750,552,1819,506,1850,436,1918,434,1932,455,1918,523,1839,552,1749,623,1704,658,1637,720,1642
28,711,1715,634,1751,550,1820,504,1851,436,1919,434,1932,455,1917,524,1837,553,1747,624,1703,659,1637,720,1643
29,710,1716,,,549,1821,503,1852,435,1920,435,1932,456,1916,525,1836,554,1745,625,1702,700,1637,720,1644
30,710,1717,,,547,1822,502,1853,435,1920,435,1932,457,1915,526,1834,555,1744,626,1700,701,1636,721,1645
31,709,1719,,,546,1823,,,434,1921,,,458,1914,527,1833,,,627,1659,,,721,1645
