Date_ID,Day of Week,Month,Day,Year
90,2015-01-29,Jan,29,2015
91,2015-01-20,Jan,20,2015
92,2015-01-14,Jan,14,2015
93,2015-05-07,May,7,2015
94,2015-05-10,May,10,2015
95,2015-02-23,Feb,23,2015
96,2015-02-26,Feb,26,2015
97,2015-01-12,Jan,12,2015
98,2015-01-11,Jan,11,2015
99,2014-12-26,Dec,26,2014
100,2015-02-15,Feb,15,2015
101,2015-01-09,Jan,9,2015
102,2014-12-19,Dec,19,2014
103,2014-06-05,Jun,5,2014
104,2014-12-24,Dec,24,2014
105,2015-01-12,Jan,12,2015
106,2014-10-02,Oct,2,2014
107,2014-12-27,Dec,27,2014
108,2015-01-17,Jan,17,2015
109,2015-03-01,Mar,1,2015
110,2015-01-02,Jan,2,2015
111,2015-01-11,Jan,11,2015
112,2015-02-04,Feb,4,2015
113,2015-05-09,May,9,2015
114,2015-03-22,Mar,22,2015
115,2015-01-25,Jan,25,2015
116,2015-05-04,May,4,2015
117,2015-02-02,Feb,2,2015
118,2015-02-19,Feb,19,2015
119,2015-01-18,Jan,18,2015
120,2015-01-22,Jan,22,2015
121,2014-11-20,Nov,20,2014
122,2015-01-05,Jan,5,2015
123,2014-12-29,Dec,29,2014
124,2014-10-15,Oct,15,2014
125,2014-12-28,Dec,28,2014
126,2014-12-30,Dec,30,2014
127,2014-12-09,Dec,9,2014
128,2014-12-13,Dec,13,2014
129,2015-01-04,Jan,4,2015
130,2015-01-02,Jan,2,2015
131,2015-03-24,Mar,24,2015
132,2015-03-18,Mar,18,2015
133,2015-03-28,Mar,28,2015
134,2014-01-20,Jan,20,2014
135,2015-01-15,Jan,15,2015
136,2015-02-14,Feb,14,2015
137,2015-02-03,Feb,3,2015
138,2014-05-23,May,23,2014
139,2014-12-21,Dec,21,2014
140,2013-12-26,Dec,26,2013
141,2014-11-01,Nov,1,2014
142,2015-02-24,Feb,24,2015
143,2015-03-30,Mar,30,2015
144,2015-05-03,May,3,2015
145,2015-01-01,Jan,1,2015
146,2015-01-24,Jan,24,2015
147,2015-03-27,Mar,27,2015
148,2015-05-08,May,8,2015
149,2015-02-13,Feb,13,2015
150,2015-01-31,Jan,31,2015
151,2015-02-12,Feb,12,2015
152,2015-02-01,Feb,1,2015
153,2015-01-29,Jan,29,2015
154,2014-01-01,Jan,1,2014
155,2015-06-03,Jun,3,2015
156,2015-01-19,Jan,19,2015
157,2015-02-25,Feb,25,2015
158,2015-02-14,Feb,14,2015
159,2015-01-14,Jan,14,2015
160,2014-12-15,Dec,15,2014
161,2015-01-08,Jan,8,2015
162,2014-12-31,Dec,31,2014
163,2015-01-19,Jan,19,2015
164,2014-12-17,Dec,17,2014
165,2016-02-29,Feb,29,2016
166,2015-02-16,Feb,16,2015
167,2015-02-07,Feb,7,2015
168,2014-07-26,Jul,26,2014
169,2014-12-20,Dec,20,2014
170,2015-01-07,Jan,7,2015
171,2015-01-07,Jan,7,2015
172,2015-01-23,Jan,23,2015
173,2015-01-23,Jan,23,2015
174,2015-02-19,Feb,19,2015
175,2015-12-30,Dec,30,2015
176,2015-01-27,Jan,27,2015
177,2016-01-05,Jan,5,2016
