Location_ID,Latitude,Longitude
184,39.7402855,-104.9739944
185,39.7523414,-104.9222017
186,39.7111723,-105.0250953
187,39.7807541,-104.8915568
188,39.6834743,-104.9660668
189,39.7430959,-105.0323292
190,39.6174991,-105.0956266
191,39.6715817,-104.8753159
192,39.6666894,-104.9372541
193,39.7404747,-104.983235
194,39.7506309,-104.8980705
195,39.7619242,-105.0163675
196,39.6687081,-104.9138385
197,39.7755083,-104.8090364
198,39.7529494,-104.9606509
199,39.7489372,-104.999493
200,39.6716834,-104.8707038
201,39.6495228,-104.9131463
202,39.7431465,-104.9607477
203,39.6486077,-104.8887277
204,39.6792363,-104.8975032
205,39.77777,-104.8564377
206,39.6507833,-104.9044844
207,39.7178853,-105.0328314
208,39.6450365,-104.8957475
209,39.7778286,-105.0160265
210,39.7329892,-105.0217476
211,39.713977,-105.0241806
212,39.6395757,-104.8851134
213,39.7510557,-104.9293324
214,39.7512401,-104.9662941
215,39.7424667,-104.9786507
216,39.7111178,-104.9803837
217,39.6949435,-105.0120388
218,39.7978437,-104.8651257
219,39.6367439,-105.0900157
220,39.7718018,-104.8484594
221,39.7883052,-104.7591202
222,39.7208961,-104.9027979
223,39.741128,-105.0443616
224,39.7167707,-104.9392164
225,39.7505133,-104.9912342
226,39.7248588,-104.9743945
227,39.7839495,-104.7996662
228,39.7221563,-105.0424514
229,39.7400923,-105.0028098
230,39.7831059,-104.8478028
231,39.739668,-104.8925177
232,39.7280757,-104.9904797
233,39.7553788,-105.0095553
234,39.6941413,-104.9792549
235,39.6775181,-105.0211591
236,39.7338272,-104.9755326
237,39.703352,-105.0455026
238,39.6854452,-104.9795006
239,39.7111536,-105.0238656
240,39.7771867,-105.0208376
241,39.7877451,-105.0108909
242,39.7545723,-104.9922398
243,39.6587515,-104.9129058
244,39.777095,-105.0412424
245,39.7625692,-104.955974
246,39.6741356,-105.027211
247,39.7469979,-104.9934469
248,39.7337844,-105.0345353
249,39.7398739,-104.8919897
250,39.7717516,-105.0017706
251,39.7401547,-104.8905506
252,39.7397729,-104.9935737
253,39.760385,-104.9375088
254,39.6791583,-105.0521148
255,39.6509171,-105.0682692
256,39.7541568,-104.9932885
257,39.7403197,-104.9663416
258,39.7817992,-104.9642575
259,39.7691837,-104.9410027
260,39.7195658,-104.9982699
261,39.7492686,-104.9631901
262,39.7021532,-105.0262581
263,39.6760184,-105.0257239
264,39.7079351,-105.0195618
265,39.6803933,-105.0247493
266,39.6691123,-105.0158986
267,39.7451944,-104.9922117
268,39.7667728,-104.9662968
269,39.7473784,-105.0041487
270,39.746883,-104.9765943
271,39.7046823,-105.0326136
272,39.7457077,-104.9979549
273,39.7399611,-104.9534255
274,39.7556271,-104.9879427
275,39.6890213,-104.9421529
276,39.7549006,-104.8987523
277,39.7334756,-104.9403202
278,39.7620281,-104.9789748
279,39.7550566,-105.0021311
280,39.7789268,-104.949795
281,39.7401459,-104.9790236
282,39.6822695,-105.0250386
283,39.7389161,-105.025103
284,39.7412312,-104.9867285
285,39.7450729,-105.0095242
286,39.6960136,-104.9508857
287,39.6730076,-105.0446759
288,39.7000288,-105.0277473
289,39.7398931,-104.9447495
290,39.7601705,-104.9317161
291,39.7622738,-105.0132918
292,39.7671968,-105.0372945
293,39.8492917,-104.6738123
294,39.7080529,-104.990785
295,39.7717957,-105.0223402
296,39.7300454,-104.9844922
297,39.7800442,-104.9498147
298,39.7681998,-105.0396642
299,39.7814639,-104.948729
300,39.6757502,-104.9199828
301,39.7375179,-104.9882243
302,39.6504241,-105.0553167
303,39.7150733,-105.0216884
304,39.71121,-105.0324564
305,39.7217398,-104.9873795
306,39.6560997,-104.8710175
307,39.6756055,-104.9280025
308,39.7820313,-104.8343417
309,39.6553273,-105.0459981
310,39.779329,-104.845422
311,39.6784618,-104.9316173
312,39.7481468,-104.9956791
313,39.7783078,-104.9265097
314,39.753879,-104.9818131
315,39.7103322,-105.0340191
316,39.7397366,-104.9947155
317,39.7323277,-104.9878497
318,39.7498766,-104.9983198
319,39.685614,-105.0197928
320,39.7533373,-104.9859819
321,39.7600148,-104.9799715
322,39.7838939,-104.9395262
323,39.7241244,-104.9928264
324,39.7808105,-104.951054
325,39.7777748,-104.8355562
326,39.6843083,-105.0281942
327,39.7838167,-104.9487497
328,39.7798825,-104.9671683
329,39.7357448,-104.972759
330,39.6885894,-105.0257598
331,39.7397037,-104.9618943
332,39.7406115,-104.9533707
333,39.725647,-104.9862631
334,39.7480841,-104.9775385
335,39.7083897,-105.0462412
336,39.75339,-105.0033842
337,39.6916484,-104.9968633
338,39.7434768,-104.9675623
339,39.740158,-105.0455201
340,39.6534877,-105.043808
341,39.6748129,-104.9407204
342,39.7420848,-104.9409058
343,39.6858102,-105.026205
344,39.7383847,-104.9574382
345,39.7703522,-104.9011634
346,39.7095602,-104.8710856
347,39.7823011,-104.8398364
348,39.6964507,-105.038557
349,39.7128584,-104.9105158
350,39.6992137,-104.9028118
351,39.7165968,-104.9985791
352,39.7436486,-104.9934177
353,39.6855069,-104.9391677
354,39.7787253,-104.838607
355,39.7644804,-104.9797676
356,39.7597708,-104.8987781
357,39.7429652,-104.9790133
358,39.705037,-104.9980895
359,39.7896887,-104.7384482
360,39.7767608,-104.9574685
361,39.7144651,-105.015287
362,39.7891407,-105.0307018
363,39.7679913,-104.9668354
364,39.6282744,-104.9083747
365,39.7409926,-104.9278603
366,39.7537804,-104.9217345
367,39.688338,-104.9445213
368,39.7660286,-104.9001225
369,39.7439224,-105.0201083
370,39.7649392,-105.0273812
371,39.7219336,-105.0005247
372,39.7697136,-105.00218
373,39.6750167,-105.0203839
374,39.6336105,-104.9098352
375,39.7314481,-105.0529222
376,39.7903335,-104.9593384
377,39.7526523,-104.982537
378,39.771825,-104.9509998
379,39.7371369,-104.9703662
380,39.7352587,-104.9458422
381,39.7755609,-104.8392524
382,39.7842266,-105.025191
383,39.7685553,-105.0140379
384,39.7249861,-104.982055
385,39.6378183,-104.9020697
386,39.6149627,-105.0672017
387,39.7928099,-104.9487181
388,39.740454,-104.9872996
389,39.7455352,-105.0104421
390,39.6921377,-104.9665019
391,39.7742551,-104.7967639
392,39.690804,-105.0141321
393,39.6534741,-105.0438436
394,39.6581463,-105.0523234
395,39.7487988,-104.9789877
396,39.7403627,-104.9796265
397,39.747922,-104.9284795
398,39.7526503,-105.0223141
399,39.7858406,-104.8449129
400,39.7165844,-105.0001824
401,39.7021057,-105.046225
402,39.6785455,-105.0041056
403,39.7041326,-105.045039
404,39.739944,-105.0226851
405,39.7173167,-104.9549101
406,39.6844148,-104.8955187
407,39.7545797,-104.8865768
408,39.7397048,-104.9675731
409,39.7517769,-104.90968
410,39.7618197,-104.9349753
411,39.7127025,-105.0246762
412,39.7451592,-105.0252101
413,39.7751537,-104.7424663
414,39.7528193,-105.0247243
415,39.7901965,-104.8398475
416,39.7477378,-104.8864553
417,39.7140115,-105.0046049
418,39.755035,-104.9515795
419,39.7243226,-104.981619
420,39.736704,-104.9779397
421,39.7483572,-104.9698582
422,39.6802621,-104.928096
423,39.7850496,-104.7701569
424,39.6956202,-105.0190313
425,39.6365053,-105.0830755
426,39.7825239,-104.8423642
427,39.6800486,-104.9871475
428,39.750019,-104.9937451
429,39.7882811,-104.8288165
430,39.679959,-104.932401
431,39.7419103,-104.9832066
432,39.7489771,-104.8887846
433,39.6747537,-104.9879784
434,39.7398594,-104.975107
435,39.6911438,-104.9640682
436,39.7168441,-104.957196
437,39.7594912,-104.9721181
438,39.7547705,-105.0026346
439,39.777537,-104.9121493
440,39.7098106,-105.0502414
441,39.6873567,-104.9373407
442,39.776541,-105.0054225
443,39.7566019,-104.9018464
444,39.7585084,-105.0030172
445,39.765319,-104.9751227
446,39.7072751,-105.0246916
447,39.7901724,-105.0251009
448,39.756169,-104.9085262
449,39.7398378,-104.8913783
450,39.7509374,-104.9998877
451,39.756725,-104.99168
452,39.7576164,-105.0162585
453,39.7401594,-104.9488474
454,39.7315492,-104.9738003
455,39.7301698,-105.0312954
456,39.7184474,-105.0251101
457,39.7401167,-104.9988554
458,39.6955991,-105.0300941
459,39.7220144,-104.957387
460,39.7045125,-105.0143997
461,39.7582941,-104.9405952
462,39.7450531,-104.9019449
463,39.7598253,-104.9762523
464,39.7813159,-104.8268088
465,39.6730244,-104.998226
466,39.7726279,-104.7424438
467,39.777995,-104.926523
468,39.7200758,-104.9602887
469,39.7457807,-104.8901994
470,39.7410685,-105.0396432
471,39.7111887,-105.0110123
472,39.7925416,-105.0251204
473,39.6975234,-104.8796445
474,39.6950503,-104.9503638
475,39.7135983,-105.0303646
476,39.7490674,-104.9788933
477,39.7566182,-105.0171724
478,39.749312,-104.9801824
479,39.7342005,-104.8858697
480,39.7464401,-104.9844819
481,39.7368696,-105.0015668
482,39.737154,-104.9923161
483,39.7403425,-105.0393279
484,39.7364446,-104.9080703
485,39.7404997,-104.9037724
486,39.7874634,-105.025226
487,39.7765647,-105.0532428
488,39.7571211,-104.9421695
489,39.6386707,-104.8926846
490,39.7146909,-105.0248902
491,39.6597204,-104.8607555
492,39.6930985,-105.0067354
493,39.7741203,-104.9581684
494,39.6486098,-104.8939091
495,39.6985119,-105.0246444
496,39.7111934,-104.9971426
497,39.6731625,-104.9371774
498,39.7401541,-104.88937
499,39.7659932,-104.9943021
500,39.6800863,-104.9366031
501,39.7547421,-105.0024072
502,39.7695566,-105.0461975
503,39.6592928,-104.8573566
504,39.6979486,-104.8667047
505,39.7372301,-105.0122602
506,39.7545403,-104.9892773
507,39.7433928,-104.9641917
508,39.7401569,-104.8846512
509,39.7083048,-105.0336558
510,39.6564902,-105.0535948
511,39.7772251,-105.0366128
512,39.7395518,-104.9498265
513,39.7836748,-105.0532438
514,39.7360362,-104.9839931
515,39.6602304,-105.0326609
516,39.7374612,-105.0396242
517,39.7327633,-104.9826233
518,39.7656333,-104.9176099
519,39.787391,-104.9511021
520,39.7714585,-104.9922811
521,39.6926389,-105.0264751
522,39.7732312,-104.9998105
523,39.7400862,-104.8911095
524,39.7891532,-104.8008241
525,39.759805,-104.8841444
526,39.7571457,-105.0413125
527,39.7007611,-104.9671791
528,39.7433434,-104.9844763
529,39.7658972,-104.9687687
530,39.7646686,-104.9599916
531,39.7401531,-104.9057987
532,39.7479948,-104.9922483
533,39.7705596,-104.9428488
534,39.7627334,-104.9770701
535,39.7586465,-104.9986945
536,39.700524,-105.0300647
537,39.7698687,-105.0250855
538,39.6562753,-105.0497852
539,39.7196585,-104.9860367
540,39.6896358,-105.027238
541,39.7299762,-104.9906543
542,39.7852461,-104.8933076
543,39.7806714,-104.7649365
544,39.7409627,-104.9744196
545,39.7677766,-104.8978201
546,39.7512366,-104.9858657
547,39.7369833,-104.9986076
548,39.7676239,-104.9061279
549,39.7193587,-105.0250968
550,39.704949,-105.0431891
551,39.7120582,-105.0303714
552,39.7656481,-104.9046613
553,39.7431865,-105.0247932
554,39.7839317,-104.8186282
555,39.774856,-105.0016667
556,39.7279853,-104.9403782
557,39.7680463,-105.0251903
558,39.7740167,-104.9494386
559,39.7083108,-104.8741323
560,39.7307976,-104.9844974
561,39.7530283,-104.9850204
562,39.6875165,-105.0245341
563,39.7429982,-104.9631385
564,39.7474259,-104.9991695
565,39.7767033,-104.9869135
566,39.6761018,-105.0232542
567,39.779062,-104.9493421
568,39.7360588,-104.9847716
569,39.7832859,-104.9007825
570,39.766847,-105.0112039
571,39.732409,-104.984482
572,39.7396797,-104.9668728
573,39.7403224,-104.9496569
574,39.6973987,-105.0522649
575,39.6944528,-105.0030159
576,39.6784711,-104.9222661
577,39.739812,-104.978009
578,39.737467,-105.0279326
579,39.7209398,-104.9928245
580,39.7551903,-104.9809818
581,39.7399906,-104.9227941
582,39.7656369,-104.9318248
583,39.7149298,-104.9179882
584,39.7631031,-104.976861
585,39.7410626,-104.9021745
586,39.747408,-104.9924197
587,39.740155,-104.8916814
588,39.7654631,-104.9495663
589,39.7400631,-104.9400792
590,39.7530792,-105.0204368
591,39.7772158,-104.8284813
592,39.6894317,-105.032502
593,39.7785531,-105.0213299
594,39.7408492,-104.9822436
595,39.7134906,-104.9982814
596,39.7470783,-104.9968248
597,39.7843333,-104.8312063
598,39.6765016,-104.9649651
599,39.6957234,-104.9146186
600,39.7400038,-104.8926997
601,39.7410627,-104.8904218
602,39.7835887,-104.8467379
603,39.7181575,-105.0287948
604,39.6967576,-105.0138741
605,39.7614364,-104.8667004
606,39.759502,-104.970873
607,39.7011768,-104.9747567
608,39.7569606,-105.0083776
609,39.740439,-105.0141616
610,39.7434232,-105.0263278
611,39.7254966,-105.0394574
612,39.7075106,-105.0238654
613,39.6882326,-104.9419673
614,39.6985597,-105.0507649
615,39.7543232,-104.9860779
616,39.7118168,-104.9946322
617,39.7456471,-104.9902347
618,39.7619135,-104.9293863
619,39.7400076,-104.8998508
620,39.6615961,-105.0234202
621,39.7756333,-104.865889
622,39.7824815,-104.9216365
623,39.7181457,-105.0397047
624,39.7799256,-105.0219895
625,39.7384313,-104.987414
626,39.7208929,-104.9395354
627,39.7221474,-104.9241497
628,39.7539523,-105.006535
629,39.779711,-104.8318233
630,39.6962817,-105.0480502
631,39.7454042,-104.9931063
632,39.7781728,-104.8409142
633,39.7512071,-105.0252296
634,39.7256384,-104.9874363
635,39.7554445,-105.0168212
636,39.6821123,-105.0528492
637,39.6851468,-104.9209604
638,39.7745688,-105.0104101
639,39.7587845,-104.916084
640,39.7464602,-104.9668141
641,39.6887369,-104.9458542
642,39.7801631,-104.8121181
643,39.7191684,-104.9428908
644,39.7964374,-104.8361088
645,39.6895282,-104.9802663
646,39.7386122,-105.0426498
647,39.6739647,-104.9845914
648,39.7220223,-105.0033076
649,39.7646677,-104.9944042
650,39.7463798,-104.9889029
651,39.6994787,-104.9063421
652,39.6778582,-104.9322724
653,39.7770356,-105.0003313
654,39.7081198,-104.9414324
655,39.6733334,-105.0162638
656,39.7748033,-104.8035359
657,39.7596564,-105.0278259
658,39.7314668,-105.0247588
659,39.7398017,-104.8902479
660,39.7111889,-105.0157007
661,39.736791,-104.9808584
662,39.7458598,-104.9930853
663,39.7500116,-104.9308489
664,39.7292519,-105.0154728
665,39.7138972,-104.9875363
666,39.7802489,-104.9784978
667,39.7359101,-104.9613793
668,39.6975077,-105.0067862
669,39.7776746,-104.84759
670,39.7648115,-104.9297434
671,39.7538342,-104.9916796
672,39.7762467,-105.013853
673,39.7376306,-104.9770368
674,39.7386055,-104.9795755
675,39.7848496,-105.0071038
676,39.7074059,-104.9277006
677,39.7619051,-104.9126218
678,39.6915961,-105.0000618
679,39.7431011,-104.9743715
680,39.7360433,-105.0330198
681,39.7735232,-104.8015421
682,39.741067,-104.8880819
683,39.7830799,-104.774828
684,39.734749,-104.9872098
685,39.7469358,-104.9968792
686,39.7403609,-104.8948729
687,39.7839773,-104.8953396
688,39.7788293,-105.035453
689,39.7783801,-104.8372618
690,39.7644891,-104.9597618
691,39.7689547,-105.0481473
692,39.7220617,-104.9434224
693,39.7102577,-104.9966055
694,39.7442222,-104.9946796
695,39.6783971,-104.9245405
696,39.7673778,-104.9025371
697,39.6527108,-104.9288744
698,39.7381198,-104.9839848
699,39.7758284,-105.0031043
700,39.6377098,-104.8969539
701,39.7512383,-104.9964073
702,39.7628172,-105.0125766
703,39.6486682,-104.882459
704,39.746631,-104.9943066
705,39.7690133,-105.0343157
706,39.75594,-105.0314255
707,39.756787,-104.9863799
708,39.7274423,-104.9019884
709,39.7575229,-104.861845
710,39.7582853,-105.0247869
711,39.7717333,-104.9994014
712,39.6766472,-104.9316498
713,39.7106389,-104.9888824
714,39.6785185,-104.9875672
715,39.6700537,-104.9749007
716,39.7453147,-104.9927336
717,39.7263968,-104.9469824
718,39.7435088,-105.0057408
719,39.7555718,-105.0032158
720,39.7402974,-104.924911
721,39.7607537,-104.9285563
722,39.7351105,-105.0529664
723,39.7412718,-104.9916676
724,39.7407643,-104.9651008
725,39.7433269,-104.9359742
726,39.7093276,-105.0203911
727,39.7547354,-104.9880559
728,39.7422579,-105.0349343
729,39.779398,-104.9791552
730,39.7552033,-105.0129212
731,39.7180817,-104.9783129
732,39.7351696,-105.0225896
733,39.7417104,-104.9896054
734,39.7653118,-104.9401799
735,39.7156741,-104.9412549
736,39.7651312,-104.8873845
737,39.743396,-104.9372219
738,39.7403882,-104.9717889
739,39.7055809,-104.9854681
740,39.7573479,-104.942527
741,39.7618766,-104.9405844
742,39.7393115,-105.0051445
743,39.7906621,-104.8246444
744,39.7404523,-104.8897052
745,39.7433437,-104.9529191
746,39.7802644,-104.9820059
747,39.7862389,-104.8931068
748,39.7433331,-104.9896576
749,39.6673686,-105.0272601
750,39.7111786,-105.0145242
751,39.7384866,-105.0463523
752,39.7403521,-105.0532068
753,39.7111667,-105.0203359
754,39.7843831,-105.0251935
755,39.7402141,-104.9826715
756,39.7185376,-105.0250206
757,39.7981739,-104.778939
758,39.7344252,-104.9904051
759,39.795318,-104.8391586
760,39.7413357,-104.9867704
761,39.7053177,-105.0246907
762,39.784857,-104.8776617
763,39.719531,-104.9042919
764,39.7609158,-104.8658549
765,39.7458513,-104.9596991
766,39.6701571,-104.9667791
767,39.7396097,-104.9157031
768,39.7894284,-105.0250988
769,39.7152917,-104.903098
770,39.7445379,-104.9851752
771,39.6756733,-105.0532668
772,39.7645066,-104.9684235
773,39.769285,-105.0349791
774,39.7276923,-104.9308131
775,39.738734,-104.9757555
776,39.7399044,-104.9833992
777,39.731349,-104.9945199
778,39.7357876,-104.9509157
779,39.7107879,-105.0230434
780,39.7316099,-104.9732701
781,39.7111569,-105.0342838
782,39.7472041,-104.9948039
783,39.6980681,-105.0514503
784,39.7459743,-105.0025512
785,39.6511926,-104.8806256
786,39.7689636,-105.0105453
787,39.7852867,-105.0266605
788,39.6541205,-105.0413426
789,39.7189416,-104.9872115
790,39.7776575,-104.9519326
791,39.6604995,-105.025161
792,39.7387033,-105.0484631
793,39.6903559,-104.9128902
794,39.7585195,-105.0346165
795,39.7447916,-104.994928
796,39.7396564,-105.0036059
797,39.7384258,-104.9799075
798,39.7652416,-104.9040707
799,39.7396965,-104.9892289
800,39.6786459,-105.0110294
801,39.7355858,-104.9703636
802,39.6857829,-105.0062361
803,39.711167,-105.0299401
804,39.7398336,-104.9626934
805,39.735399,-104.999835
806,39.7765577,-105.0041807
807,39.7519714,-104.9812653
808,39.7183784,-105.0109693
809,39.759155,-104.9761399
810,39.7864706,-104.9843405
811,39.740116,-105.0524865
812,39.7400591,-104.9873914
813,39.7950273,-104.8133067
814,39.7330038,-104.8890731
815,39.7320717,-104.9406834
816,39.6434801,-104.8846815
817,39.7329893,-105.0251645
818,39.7168412,-104.9858939
819,39.7045077,-105.0152527
820,39.7301997,-104.9852377
821,39.7612607,-104.9823597
822,39.6746079,-104.9754599
823,39.6999838,-104.9123547
824,39.7035263,-105.0249978
825,39.7607457,-104.9696578
826,39.6931299,-105.0437387
827,39.7887126,-104.9507608
828,39.7776585,-104.9497943
829,39.7399569,-104.9809843
830,39.7691581,-104.9006293
831,39.7769063,-105.0248065
832,39.6778793,-104.9921053
833,39.741702,-104.9883004
834,39.7926946,-104.8452402
835,39.7461326,-104.9714682
836,39.7793195,-104.8397969
837,39.7760355,-104.8535219
838,39.7355872,-104.9842808
839,39.6967456,-105.0250614
840,39.6304458,-104.9099825
841,39.7537219,-104.9930177
842,39.7329937,-105.0393869
843,39.7726396,-104.9706173
844,39.7700121,-104.8479993
845,39.7404504,-104.8861706
846,39.7350445,-104.9857391
847,39.6805854,-104.945144
848,39.7807932,-104.9497056
849,39.6988463,-104.8667037
850,39.7822636,-104.8419752
851,39.6903831,-104.9918407
852,39.6701735,-104.9896388
853,39.7582791,-105.0384133
854,39.6352464,-105.035799
855,39.7285894,-105.0448164
856,39.7826689,-104.8442558
857,39.7729604,-104.9754284
858,39.7515903,-104.9851376
859,39.731664,-105.0370454
860,39.7403379,-105.0381438
861,39.6816803,-104.9030214
862,39.761164,-105.033443
863,39.7773209,-104.9101196
864,39.681478,-104.9938984
865,39.754334,-104.9942724
866,39.7968077,-104.8079296
867,39.7452615,-104.9950419
868,39.7452696,-104.9718766
869,39.7692861,-105.0229087
870,39.7088975,-104.9172491
871,39.7392341,-104.8861528
872,39.7811454,-104.8148624
873,39.6452937,-104.880809
874,39.78738,-104.9499315
875,39.7074091,-105.0065744
876,39.6272268,-105.1080319
877,39.7403982,-104.9752666
878,39.6820862,-104.9034798
879,39.678224,-105.0205858
880,39.7683146,-104.9618668
881,39.7837149,-104.9800803
882,39.7605765,-104.9822225
883,39.7971858,-104.8301192
884,39.7584092,-104.9569596
885,39.7396033,-104.9166242
886,39.6893593,-104.9128985
887,39.7293111,-105.0198669
888,39.7474995,-104.9781794
889,39.7324391,-104.9920196
890,39.7404354,-105.0139661
891,39.7346545,-104.8850195
892,39.6783182,-104.9665963
893,39.7428822,-104.9844619
894,39.654594,-104.9171138
895,39.6711602,-105.0383787
896,39.762769,-104.9582135
897,39.7397397,-104.9784363
898,39.7482857,-104.9986406
899,39.7334861,-105.0237744
900,39.7402738,-104.9800147
901,39.7220692,-105.0152061
902,39.760122,-104.9683322
903,39.6594732,-105.0454101
904,39.7279254,-104.974407
905,39.8213961,-104.7731746
906,39.7359406,-104.8996225
907,39.7461446,-104.9948329
908,39.7824579,-104.7754678
909,39.7477938,-104.9978795
910,39.7798702,-104.8464844
911,39.7549912,-104.9951497
912,39.6900283,-104.9572897
913,39.6830716,-104.9772585
914,39.739042,-104.9991974
915,39.7524967,-104.9814748
916,39.7816478,-104.8442689
917,39.7463253,-104.9883591
918,39.7016902,-104.9865806
919,39.6911686,-104.987482
920,39.7491525,-104.9959066
921,39.7856179,-105.0264234
922,39.7492841,-104.9151673
923,39.7402084,-105.0465047
924,39.7502921,-105.0256982
925,39.7620432,-105.0093166
926,39.6785882,-105.0064111
927,39.7894769,-105.0248707
928,39.7458557,-105.0346188
929,39.6657156,-105.0807139
930,39.7705195,-105.0064433
931,39.7394293,-104.9631267
932,39.7823878,-104.8470124
933,39.7699928,-104.8459966
934,39.7139735,-104.9823815
935,39.7013973,-104.9079004
936,39.7229392,-105.0383615
937,39.6934334,-104.9410695
938,39.77291,-104.9684772
939,39.7328881,-105.0000698
940,39.7862761,-104.8359097
941,39.7662196,-105.0114964
