1,722,1646,709,1720,634,1752,545,1825,501,1855,434,1923,436,1933,459,1914,528,1832,557,1743,630,1658,703,1636
2,723,1647,708,1721,632,1754,543,1826,459,1856,434,1924,436,1933,500,1913,529,1830,558,1741,631,1657,704,1636
3,723,1648,707,1722,631,1755,541,1827,458,1857,433,1925,437,1933,501,1912,530,1829,559,1740,632,1656,705,1636
4,723,1649,706,1723,629,1756,540,1828,457,1858,433,1925,437,1933,502,1911,531,1827,600,1738,633,1655,706,1635
5,723,1650,705,1725,628,1757,538,1829,456,1859,432,1926,438,1933,503,1910,532,1826,601,1737,634,1654,707,1635
6,723,1651,704,1726,626,1758,537,1830,455,1900,432,1927,438,1932,504,1909,533,1824,602,1735,635,1653,708,1635
7,723,1652,703,1727,625,1759,535,1831,454,1901,432,1927,439,1932,505,1907,534,1822,603,1733,637,1652,709,1635
8,722,1653,702,1728,623,1800,534,1832,453,1902,432,1928,440,1932,506,1906,535,1821,604,1732,638,1651,710,1635
9,722,1654,701,1729,622,1801,532,1833,451,1903,432,1928,440,1931,507,1905,536,1819,605,1730,639,1650,711,1635
10,722,1655,700,1731,620,1802,530,1834,450,1904,431,1929,441,1931,507,1904,537,1818,606,1729,640,1649,711,1635
11,722,1656,658,1732,619,1803,529,1835,449,1905,431,1929,442,1930,508,1903,538,1816,607,1727,641,1648,712,1635
12,722,1657,657,1733,617,1804,527,1836,448,1906,431,1930,442,1930,509,1901,539,1814,608,1726,642,1647,713,1636
13,721,1658,656,1734,615,1805,526,1837,447,1907,431,1930,443,1929,510,1900,540,1813,609,1724,643,1646,714,1636
14,721,1659,655,1735,614,1806,524,1838,446,1908,431,1931,444,1929,511,1859,541,1811,610,1723,645,1645,715,1636
15,721,1700,653,1737,612,1807,523,1839,445,1909,431,1931,444,1928,512,1857,542,1809,611,1721,646,1644,715,1636
16,720,1701,652,1738,611,1808,521,1840,445,1910,431,1931,445,1928,513,1856,542,1808,612,1720,647,1644,716,1637
17,720,1702,651,1739,609,1810,520,1841,444,1911,431,1932,446,1927,514,1854,543,1806,613,1718,648,1643,717,1637
18,719,1703,650,1740,607,1811,518,1842,443,1912,431,1932,447,1926,515,1853,544,1804,614,1717,649,1642,717,1637
19,719,1704,648,1741,606,1812,517,1843,442,1913,432,1932,448,1926,516,1852,545,1803,615,1715,650,1641,718,1638
20,718,1706,647,1742,604,1813,515,1844,441,1914,432,1933,448,1925,517,1850,546,1801,616,1714,651,1641,718,1638
21,718,1707,645,1743,602,1814,514,1845,440,1914,432,1933,449,1924,518,1849,547,1759,617,1712,653,1640,719,1639
22,717,1708,644,1745,601,1815,513,1846,440,1915,432,1933,450,1924,519,1847,548,1758,619,1711,654,1640,719,1639
23,716,1709,643,1746,559,1816,511,1847,439,1916,432,1933,451,1923,520,1846,549,1756,620,1710,655,1639,720,1640
24,716,1710,641,1747,558,1817,510,1848,438,1917,433,1933,452,1922,521,1844,550,1754,621,1708,656,1639,720,1640
25,715,1711,640,1748,556,1818,509,1849,438,1918,433,1933,453,1921,522,1843,551,1753,622,1707,657,1638,721,1641
26,714,1713,638,1749,554,1819,507,1850,437,1919,433,1933,454,1920,523,1841,552,1751,623,1706,658,1638,721,1642
27,713,1714,637,1750,553,1820,506,1851,436,1920,434,1934,454,1919,524,1840,553,1749,624,1704,659,1637,721,1642
28,713,1715,635,1751,551,1821,505,1852,436,1920,434,1934,455,1918,525,1838,554,1748,625,1703,700,1637,722,1643
29,712,1716,,,549,1822,503,1853,435,1921,435,1933,456,1917,526,1837,555,1746,626,1702,701,1636,722,1644
30,711,1717,,,548,1823,502,1854,435,1922,435,1933,457,1916,526,1835,556,1745,627,1701,702,1636,722,1644
31,710,1719,,,546,1824,,,434,1923,,,458,1915,527,1834,,,629,1659,,,722,1645
